Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,Class
,58,73,64,70,97,100,66,90,70,57,72,79,66,83,68,66,88,66,1
,58,75,79,75,100,99,67,87,66,56,74,79,63,82,66,67,91,63,1
,58,71,83,74,89,112,67,95,65,56,72,83,65,91,58,67,82,68,1
,60,92,74,65,68,89,68,82,66,56,72,75,65,71,65,63,85,67,1
,67,82,68,57,83,103,63,84,66,55,72,79,56,77,76,65,86,68,1
,63,80,67,64,86,100,63,83,69,55,72,78,60,78,74,65,86,70,1
,63,82,67,65,87,100,62,82,73,55,72,78,59,76,66,66,88,70,1
,64,84,67,66,87,99,63,87,74,55,72,78,59,79,63,67,87,68,1
,65,86,68,67,92,102,68,106,63,55,72,79,61,81,78,66,86,65,1
,65,82,65,68,83,103,76,86,79,55,72,83,60,77,65,67,90,63,1
,63,82,63,65,92,104,63,79,74,56,74,79,58,71,74,67,83,68,1
,63,84,64,68,84,99,61,88,51,56,72,75,59,82,73,64,84,67,1
,64,83,67,64,77,104,66,88,67,57,72,79,62,80,67,63,86,67,1
,63,79,76,60,80,97,66,87,70,56,72,75,62,83,68,65,87,70,1
,61,79,74,62,81,95,65,88,68,57,72,75,63,84,68,66,88,70,1
,60,76,58,63,88,94,66,90,71,57,74,78,64,83,68,66,88,68,1
,58,71,68,70,100,99,68,89,70,56,72,79,63,83,69,66,86,67,1
,57,73,73,76,96,98,67,87,67,56,74,79,63,81,60,66,88,56,1
,59,81,56,79,125,127,66,92,65,57,74,82,64,90,60,66,84,68,1
,64,81,74,89,103,100,67,81,70,56,72,75,64,71,67,65,86,69,1
,64,86,68,76,89,99,61,79,62,55,72,79,56,79,76,64,85,66,1
,65,79,67,68,86,99,61,83,71,55,72,78,59,79,72,65,86,71,1
,63,83,67,67,87,102,62,81,73,55,72,78,60,76,67,66,87,70,1
,64,83,68,67,86,97,62,88,75,55,72,78,59,78,63,67,87,68,1
,65,88,68,67,94,102,70,106,63,57,74,79,60,81,77,66,87,65,1
,67,83,68,70,83,102,76,86,79,57,74,79,65,94,56,67,91,65,1
,64,80,65,65,88,104,66,92,63,56,74,82,67,77,74,67,84,67,1
,63,86,61,67,89,101,70,94,52,57,72,78,61,84,68,64,82,68,1
,62,67,71,65,74,107,69,88,69,56,72,79,63,80,66,63,84,64,1
,57,81,80,60,84,96,65,87,71,56,74,78,61,82,68,65,87,71,1
,62,78,71,64,82,97,64,88,69,55,72,78,64,83,68,66,86,68,1
,60,77,61,64,88,93,66,88,68,56,74,78,63,83,68,66,88,68,1
,58,70,66,70,96,96,66,88,65,56,72,79,63,87,70,67,87,67,1
,56,76,76,74,100,102,66,88,67,56,72,79,65,80,64,67,88,62,1
,60,75,67,73,86,117,66,90,63,56,74,86,63,88,57,66,82,67,1
,62,92,72,63,73,90,67,83,74,56,72,71,63,75,71,64,85,76,1
,69,90,67,61,86,99,61,79,62,55,72,83,58,78,73,64,84,63,1
,67,86,67,67,88,99,59,82,72,55,72,79,59,78,73,65,87,71,1
,65,84,67,67,84,99,61,84,73,56,74,78,60,78,67,66,88,68,1
,64,83,67,64,86,99,63,87,73,55,72,79,60,79,63,67,87,68,1
,64,86,67,66,89,100,67,98,70,55,72,79,62,86,83,66,87,68,1
,65,84,68,68,86,100,72,89,76,55,72,79,64,81,70,67,91,67,1
,64,80,63,65,83,102,67,89,40,56,74,79,62,84,55,67,81,63,1
,62,83,62,65,92,104,66,76,86,57,72,79,63,80,63,63,86,73,1
,63,82,66,70,87,100,59,86,75,55,72,75,62,81,68,65,84,67,1
,64,87,71,66,83,104,64,89,67,57,72,79,62,81,69,63,86,69,1
,65,82,71,63,81,98,66,87,69,56,74,78,63,82,68,65,87,68,1
,62,78,70,63,83,95,65,88,70,56,74,78,62,83,69,65,87,69,1
,60,76,63,65,90,96,65,88,70,56,74,78,63,85,69,65,87,68,1
,59,71,71,71,98,100,68,92,65,56,74,79,66,85,70,66,88,66,1
,58,79,72,73,94,99,68,86,70,57,74,79,63,79,65,67,88,64,1
,60,73,70,75,110,119,65,86,63,56,74,83,62,87,60,65,84,65,1
,60,84,72,79,84,95,64,87,71,56,72,75,65,80,71,63,84,73,1
,64,84,68,66,88,96,63,73,64,56,72,82,60,79,72,64,86,64,1
,63,80,67,67,84,99,57,83,74,55,72,78,60,78,75,65,86,73,1
,64,92,69,67,99,107,63,82,72,55,72,79,60,75,65,65,86,64,1
,68,83,68,71,83,99,63,90,73,55,72,79,59,78,64,65,87,71,1
,64,83,67,65,87,100,70,99,72,55,72,79,62,84,76,66,87,67,1
,65,87,67,67,92,101,68,74,68,55,72,82,62,73,73,65,81,62,1
,65,80,62,70,94,107,57,79,83,57,72,78,59,86,73,63,85,76,1
,60,74,74,69,80,100,62,89,67,55,72,79,64,83,69,64,84,61,1
,60,86,79,61,78,98,67,92,65,56,74,79,63,83,69,64,84,70,1
,64,79,72,60,81,96,67,83,70,56,72,78,65,84,68,64,86,67,1
,60,72,68,63,84,99,63,88,71,56,72,79,64,85,68,64,83,67,1
,58,78,69,65,89,100,65,88,68,57,72,79,66,85,69,63,84,68,1
,62,82,72,66,79,94,65,86,68,57,72,78,65,84,68,63,83,67,1
,62,73,72,65,97,112,65,88,67,56,72,79,65,88,70,63,84,72,1
,52,51,70,72,88,105,67,88,67,55,72,79,66,79,64,65,85,63,1
,49,80,68,66,86,100,65,83,71,55,72,79,63,83,70,64,86,69,1
,62,80,68,66,87,99,63,88,70,55,72,78,64,84,70,65,86,68,1
,62,81,68,67,86,100,67,88,68,55,72,79,64,83,69,66,86,69,1
,62,80,68,66,85,99,67,90,71,57,74,79,62,83,70,66,87,68,1
,62,79,67,65,83,98,68,92,71,57,74,79,64,81,71,67,88,69,1
,62,84,68,64,87,101,69,91,72,55,72,79,63,90,57,67,85,63,1
,65,84,67,67,89,104,68,88,78,55,72,79,65,81,68,64,86,66,1
,64,83,64,69,90,103,66,92,62,55,72,79,62,83,68,65,82,69,1
,62,75,65,67,80,100,67,87,67,53,72,79,63,83,67,63,86,66,1
,60,83,73,62,83,99,66,88,68,56,72,78,64,86,69,65,86,70,1
,64,83,70,63,83,100,66,87,68,56,74,78,64,83,68,66,87,67,1
,63,79,67,64,86,96,65,87,67,57,74,78,64,85,70,66,87,68,1
,60,79,64,67,91,97,65,87,71,56,74,78,64,83,71,67,88,68,1
,60,76,69,70,94,96,66,87,68,56,74,79,63,82,69,67,88,67,1
,59,76,74,71,95,99,65,87,70,56,74,79,61,80,67,67,88,67,1
,60,83,77,70,82,103,66,89,62,56,74,83,61,86,61,65,83,61,1
,65,96,68,63,81,88,67,90,68,56,74,75,65,83,68,63,83,76,1
,70,80,67,63,84,97,65,79,64,55,72,79,63,79,70,64,86,63,1
,64,88,67,66,91,103,60,83,70,55,72,79,60,78,73,65,86,70,1
,66,83,67,68,84,99,63,84,71,55,72,78,60,78,70,66,88,69,1
,64,83,67,64,85,98,64,87,75,55,72,79,61,78,60,67,86,68,1
,64,84,67,65,88,100,66,93,71,57,72,79,60,78,72,66,88,67,1
,65,84,68,67,88,100,71,97,70,55,72,79,62,82,69,66,89,68,1
,64,80,63,67,84,104,72,95,52,55,72,82,64,81,52,66,83,64,1
,63,82,63,65,88,104,70,80,75,56,74,82,61,77,64,63,85,69,1
,63,83,65,67,84,100,62,87,71,57,72,75,60,82,67,65,84,68,1
,63,80,71,63,79,102,67,90,67,57,72,79,63,83,69,64,85,68,1
,63,80,73,61,82,98,67,88,70,56,72,78,64,83,68,65,87,67,1
,62,79,72,63,84,96,66,87,68,56,74,79,63,83,68,66,87,69,1
,60,74,62,66,92,96,66,89,70,56,74,78,63,82,68,66,87,68,1
,59,76,67,71,96,99,67,89,70,56,74,79,63,84,69,66,87,67,1
,60,78,75,73,99,102,67,88,68,56,74,79,64,81,67,67,89,66,1
,61,79,81,72,82,108,65,90,61,56,74,86,62,85,63,67,83,64,1
,63,92,73,60,64,78,68,92,69,56,72,75,65,84,67,63,84,73,1
,67,79,65,53,79,103,67,83,63,56,72,79,62,75,64,64,84,65,1
,62,83,66,62,87,102,63,87,67,55,72,79,59,78,75,64,86,71,1
,63,83,67,66,87,98,64,83,70,55,72,78,58,77,71,65,86,67,1
,64,83,67,67,88,100,62,83,75,55,72,79,59,76,61,65,87,69,1
,64,82,67,67,84,99,64,93,70,57,74,79,60,77,69,66,87,68,1
,64,86,68,66,90,101,72,104,66,55,72,79,60,76,71,66,88,64,1
,65,80,66,67,84,100,75,87,75,55,72,83,59,77,72,67,88,60,1
,63,82,66,66,91,103,63,79,71,56,74,78,59,75,78,66,83,68,1
,63,84,63,69,90,101,63,91,56,57,72,75,59,85,68,63,83,68,1
,63,73,70,66,75,103,67,88,69,57,72,79,63,82,67,63,85,67,1
,59,80,78,60,83,97,66,87,70,56,74,78,61,83,68,65,87,69,1
,62,79,71,63,82,97,65,87,68,55,72,78,64,83,69,66,87,70,1
,61,76,60,65,89,94,65,89,69,56,74,78,63,83,68,66,88,68,1
,59,73,66,70,96,98,67,87,70,56,74,79,63,83,71,66,87,67,1
,59,76,79,74,100,101,65,87,66,56,74,79,63,80,67,67,91,67,1
,61,79,79,74,90,112,66,90,60,56,74,86,63,87,61,67,83,64,1
,62,83,71,67,77,89,67,93,67,56,74,79,65,84,65,63,83,73,1
,64,84,70,63,88,101,67,76,65,55,72,78,63,80,70,64,86,63,1
,64,83,67,67,88,102,59,84,70,55,72,79,61,78,74,65,87,72,1
,64,83,67,67,86,99,63,83,70,55,72,78,60,78,69,66,86,67,1
,64,82,67,66,86,99,63,86,75,57,74,79,59,78,61,66,88,69,1
,64,88,67,66,89,104,65,92,70,57,74,79,60,80,70,67,85,67,1
,66,83,67,67,85,100,70,99,69,57,74,79,61,76,72,66,90,65,1
,63,79,67,65,85,99,71,85,73,57,74,83,57,75,71,68,84,59,1
,62,82,64,67,95,103,62,76,79,57,74,78,59,77,74,64,84,69,1
,63,83,62,71,91,103,62,89,63,56,72,78,59,81,71,65,84,66,1
,64,80,69,67,77,104,65,87,67,56,72,79,61,79,67,64,87,67,1
,63,80,79,61,82,97,66,87,70,56,74,75,62,82,68,66,88,70,1
,62,78,73,62,80,94,66,90,70,56,74,78,63,81,68,67,88,70,1
,60,73,56,63,88,94,66,88,70,56,74,75,63,83,69,67,88,70,1
,56,70,71,71,102,103,67,94,63,57,74,79,64,84,69,67,88,65,1
,58,86,51,76,91,99,68,83,68,56,74,83,63,83,63,66,84,62,1
,63,76,63,70,91,99,63,89,65,57,72,79,64,89,64,64,88,70,1
,58,71,63,68,83,108,67,87,67,56,72,78,65,75,68,66,83,69,1
,59,85,67,65,88,100,65,79,62,55,72,82,59,80,73,64,86,67,1
,64,81,68,67,87,99,60,82,71,55,72,75,61,79,72,66,88,71,1
,63,83,68,67,86,99,61,82,73,56,74,79,60,78,67,66,88,69,1
,65,85,67,66,85,100,63,88,75,57,74,78,60,78,63,67,88,67,1
,65,85,67,66,88,99,69,105,61,57,74,79,60,82,79,66,88,66,1
,65,83,67,66,84,103,75,86,79,57,74,79,64,84,68,68,91,69,1
,63,78,62,64,83,104,67,98,47,57,74,79,65,85,55,68,85,67,1
,62,83,64,65,91,103,71,77,77,55,72,79,65,79,62,65,84,69,1
,63,81,65,68,88,102,61,88,71,56,72,78,62,79,67,65,84,66,1
,64,87,72,66,82,102,65,88,66,57,74,79,62,80,68,65,87,70,1
,65,79,72,63,81,97,64,88,70,56,72,75,62,83,69,66,87,68,1
,61,78,71,63,83,93,67,87,67,57,74,75,62,82,68,66,87,69,1
,59,73,64,66,94,97,65,88,68,57,72,78,63,85,69,66,88,68,1
,56,68,79,73,100,99,68,96,68,56,74,79,65,87,68,67,87,64,1
,56,84,71,72,82,112,71,94,59,56,74,83,66,92,59,65,84,69,1
,65,91,73,62,69,88,70,92,65,56,72,71,65,67,75,64,85,71,1
,68,87,68,57,83,99,67,81,59,55,72,87,53,77,78,63,82,65,1
,65,79,66,63,84,100,62,81,76,55,72,78,60,75,73,63,85,71,1
,62,83,67,65,88,102,59,71,75,56,72,79,57,71,63,64,83,67,1
,63,82,67,67,86,99,56,83,66,55,72,79,54,69,71,64,82,67,1
,64,86,67,67,88,102,65,99,78,55,72,78,56,81,53,63,81,66,1
,66,85,67,68,95,103,70,77,73,55,72,79,63,81,67,62,84,71,1
,64,81,65,69,79,102,60,90,68,57,74,79,62,82,67,64,84,67,1
,60,74,72,63,85,96,67,88,71,56,74,78,63,83,68,65,87,70,1
,59,80,69,65,88,99,66,88,68,56,74,78,64,84,68,65,86,68,1
,62,83,67,67,89,99,66,89,68,57,74,78,63,81,68,66,87,68,1
,63,83,68,68,88,98,65,85,70,57,74,78,62,79,67,66,87,67,1
,63,79,70,68,91,97,63,86,71,57,72,79,62,83,67,66,87,66,1
,63,89,69,71,96,112,66,90,67,57,72,79,64,86,64,65,86,67,1
,67,84,67,71,83,98,70,92,66,55,72,79,65,83,68,64,83,70,1
,64,81,68,65,86,97,68,86,67,55,72,79,62,76,66,63,84,67,1
,63,82,67,66,87,100,64,87,66,55,72,79,60,76,70,64,85,68,1
,63,83,68,66,88,99,64,84,68,55,72,79,60,78,70,65,86,68,1
,64,82,67,66,87,99,63,81,70,55,72,79,59,77,69,65,86,68,1
,64,84,68,66,88,99,62,86,72,55,72,79,59,76,68,66,87,69,1
,64,83,68,67,87,99,67,91,70,55,72,79,60,77,70,66,88,67,1
,63,83,67,67,87,100,68,94,70,57,74,79,60,78,71,67,88,66,1
,63,82,67,67,88,101,68,84,75,57,74,86,58,76,74,67,83,60,1
,63,83,62,68,92,104,65,87,69,56,72,79,61,86,68,63,81,72,1
,63,82,66,68,82,97,66,89,61,56,72,75,65,81,68,63,86,65,1
,63,78,75,63,79,101,66,91,67,57,72,79,63,88,70,65,85,68,1
,62,81,77,63,84,98,67,87,72,57,74,75,68,83,68,65,87,69,1
,63,80,73,64,86,95,64,84,71,56,74,78,63,81,68,67,88,69,1
,61,75,56,66,88,92,63,84,71,56,74,78,62,82,68,67,88,68,1
,58,71,67,70,99,100,64,89,69,56,74,79,63,83,69,67,86,67,1
,57,78,71,75,98,100,66,86,65,56,74,83,63,82,60,66,88,59,1
,60,79,52,78,112,116,65,91,63,57,74,79,65,92,65,66,85,71,1
,61,76,70,80,92,106,66,81,68,57,72,75,65,71,67,65,84,68,1
,62,84,67,69,89,98,61,81,63,55,72,79,57,78,77,64,85,67,1
,64,82,68,68,87,98,61,83,71,55,72,78,61,78,72,65,86,68,1
,63,82,67,67,86,100,62,80,73,55,72,79,61,76,65,67,87,69,1
,63,81,68,65,87,99,63,91,74,55,72,79,59,77,68,67,87,68,1
,63,82,67,66,87,100,71,100,68,57,74,79,59,80,78,67,88,67,1
,64,84,67,67,88,103,72,88,75,57,74,79,65,99,63,67,89,66,1
,64,81,60,67,90,108,65,88,43,57,74,83,71,76,57,67,82,65,1
,63,88,59,67,86,102,67,82,79,56,72,75,61,86,67,64,85,72,1
,63,75,67,64,76,106,62,86,71,57,72,79,65,86,69,64,84,68,1
,60,78,80,60,81,99,64,88,69,57,74,78,66,85,69,65,86,68,1
,61,80,74,63,84,96,66,88,68,55,72,78,65,83,69,66,88,70,1
,62,75,61,65,88,94,66,85,70,56,74,78,63,81,68,67,88,69,1
,58,74,65,69,97,98,64,88,70,56,74,78,63,84,70,67,87,67,1
,58,76,77,75,100,101,66,88,68,56,74,79,63,80,64,67,89,64,1
,59,76,77,76,98,113,65,91,63,56,72,83,64,85,63,67,86,66,1
,60,86,71,72,83,96,69,91,66,56,72,78,64,81,68,65,83,74,1
,65,81,68,65,90,100,65,75,62,55,72,79,63,80,71,63,84,65,1
,63,81,67,68,87,101,59,84,71,55,72,79,61,78,72,65,87,71,1
,63,83,67,67,87,99,62,81,72,55,72,79,60,80,68,67,87,69,1
,63,83,68,67,87,99,62,87,77,55,72,78,59,78,61,67,87,68,1
,63,83,67,66,88,100,67,92,70,55,72,79,59,79,72,67,89,68,1
,63,82,67,67,87,103,70,94,68,57,74,79,60,76,70,67,90,65,1
,63,80,63,66,86,102,67,78,54,57,74,79,59,75,64,67,82,65,1
,63,83,60,67,94,104,59,71,88,56,72,78,60,79,64,64,85,73,1
,63,79,67,68,81,103,58,86,69,56,72,78,62,82,68,65,84,66,1
,62,83,73,63,86,102,64,89,67,57,72,79,63,83,68,63,86,70,1
,63,79,73,64,81,97,68,88,69,56,72,78,63,83,68,66,86,67,1
,62,79,69,63,85,94,67,88,68,56,74,75,63,82,68,66,87,69,1
,60,74,62,67,95,96,65,86,70,57,74,75,63,83,68,66,87,68,1
,58,78,73,74,104,104,65,92,69,57,74,79,63,83,70,66,88,67,1
,60,75,69,76,91,97,68,86,68,56,74,79,64,80,62,67,87,62,1
,57,70,73,73,106,105,66,93,66,56,72,82,63,84,63,65,86,66,1
,58,83,71,76,86,98,69,88,68,57,72,78,64,81,70,65,82,73,1
,63,83,67,66,89,99,64,75,64,55,72,79,62,80,71,64,85,66,1
,63,81,67,67,86,100,58,83,71,55,72,79,60,79,72,65,86,70,1
,63,83,67,67,88,100,62,82,71,55,72,78,61,79,69,66,86,69,1
,64,83,68,67,88,99,63,91,77,55,72,78,60,76,62,66,87,68,1
,63,80,68,67,86,99,68,92,71,57,74,79,60,81,72,66,88,67,1
,63,83,68,67,89,102,71,98,69,57,74,79,62,77,70,67,89,65,1
,63,80,66,67,88,99,72,87,73,57,74,83,59,75,72,67,84,61,1
,63,81,60,70,96,104,63,72,82,57,74,78,60,78,70,64,83,71,1
,61,76,64,70,83,107,57,87,69,57,72,79,61,81,72,63,84,67,1
,60,79,76,63,83,103,63,86,68,57,72,79,61,80,68,63,86,68,1
,61,77,76,63,80,96,65,88,70,56,74,75,62,83,68,66,87,70,1
,60,79,73,62,81,93,65,87,70,56,74,78,62,83,68,66,87,68,1
,60,73,61,64,92,96,67,91,68,56,74,78,65,86,69,67,87,68,1
,59,79,73,72,103,104,68,90,71,56,74,79,65,83,70,66,87,67,1
,61,75,71,76,89,92,67,85,68,56,74,79,62,80,67,67,88,67,1
,60,87,78,71,101,116,64,88,62,56,74,83,62,84,63,66,84,63,1
,64,79,72,72,77,89,67,92,67,56,74,79,63,82,66,63,83,71,1
,62,83,68,63,88,102,66,76,67,55,72,78,62,76,70,64,85,66,1
,63,81,67,67,86,102,60,82,69,55,72,79,59,78,75,65,86,71,1
,63,82,67,67,87,100,62,81,72,55,72,79,59,75,68,66,85,68,1
,63,83,67,66,86,99,62,87,71,55,72,79,60,76,66,66,85,68,1
,63,82,68,65,83,99,65,92,70,55,72,79,60,79,67,66,86,68,1
,63,86,68,64,88,103,69,94,74,55,72,79,62,84,69,66,87,66,1
,65,85,65,67,88,102,70,97,46,57,74,83,65,82,78,65,86,66,1
,65,84,65,67,92,100,69,79,75,57,72,75,64,85,69,65,87,73,1
,61,68,64,70,91,103,62,87,70,56,72,79,64,82,70,66,83,65,1
,56,85,64,67,79,98,66,87,69,56,72,79,62,83,69,64,85,68,1
,64,79,78,61,80,96,65,85,69,56,72,79,62,84,69,65,84,68,1
,62,79,68,62,83,99,64,87,71,56,72,79,64,85,69,64,83,68,1
,63,83,64,64,89,102,66,89,68,56,72,79,64,84,69,63,83,67,1
,64,82,65,68,88,100,67,86,70,56,72,79,64,83,69,64,85,67,1
,63,79,70,68,89,96,65,88,70,56,72,79,65,84,69,65,86,68,1
,60,74,72,68,89,99,65,88,67,56,72,79,64,84,69,64,86,67,1
,59,78,67,69,90,99,67,88,68,56,72,79,65,85,69,64,83,65,1
,63,88,56,71,98,106,67,88,67,57,74,79,64,83,63,63,83,67,1
,67,86,67,72,84,103,66,88,64,55,72,79,63,79,68,63,83,69,1
,65,81,67,63,79,99,65,80,70,55,72,79,62,83,71,63,87,67,1
,63,85,67,63,90,100,63,86,70,57,74,78,62,80,70,66,86,68,1
,64,82,67,67,83,99,65,88,72,57,74,79,62,83,68,65,87,68,1
,63,83,67,64,85,99,66,91,71,57,74,79,63,83,66,66,87,68,1
,64,83,68,65,86,99,70,95,69,57,74,79,65,85,72,66,87,68,1
,64,83,68,65,84,99,71,94,71,55,72,79,64,83,71,66,88,67,1
,64,83,68,65,88,99,70,91,71,57,74,79,64,86,66,66,84,64,1
,63,78,64,66,83,103,68,84,76,57,72,79,64,81,71,65,87,65,1
,61,83,64,65,89,102,63,82,65,55,72,79,63,78,70,65,82,68,1
,63,80,64,67,84,99,64,89,64,56,72,75,62,82,68,63,84,70,1
,62,80,71,64,82,101,67,88,69,57,72,79,63,79,68,64,86,67,1
,63,83,72,63,83,99,66,87,68,56,74,79,61,80,68,65,86,68,1
,63,77,68,65,85,97,65,87,70,56,74,78,62,80,69,67,88,69,1
,60,76,63,66,88,96,64,86,71,57,74,75,61,79,67,66,87,68,1
,60,78,66,69,94,97,66,88,68,57,74,78,62,83,69,67,87,68,1
,61,79,72,72,96,98,66,89,68,56,74,79,64,81,67,66,88,66,1
,60,75,73,71,92,96,67,88,68,56,74,79,63,83,63,67,87,61,1
,62,93,41,74,110,124,68,97,66,56,72,79,64,89,60,65,82,71,1
,68,79,65,77,79,98,69,78,60,55,72,79,64,70,60,63,84,63,1
,63,88,67,62,83,99,60,83,71,55,72,79,56,76,75,64,84,71,1
,66,86,67,64,87,96,62,80,68,55,72,79,59,79,72,65,86,67,1
,65,84,67,67,87,99,62,86,76,56,74,79,58,74,64,66,87,69,1
,64,85,67,66,87,99,66,90,71,55,72,78,58,78,67,66,87,68,1
,65,84,67,67,88,99,70,100,68,57,74,79,60,81,76,67,87,67,1
,65,84,68,67,88,100,72,89,72,57,74,79,62,81,70,67,89,70,1
,64,82,64,67,84,101,68,96,38,57,74,79,64,88,55,67,82,61,1
,62,80,63,65,91,103,70,79,76,55,72,82,65,77,63,64,87,72,1
,62,82,66,68,85,100,60,85,71,57,72,75,60,81,68,65,85,66,1
,64,88,71,65,84,102,65,88,67,57,74,79,62,81,68,65,86,71,1
,65,79,71,64,83,97,66,88,69,56,74,75,62,80,69,65,87,67,1
,60,78,70,63,85,96,64,86,68,57,74,75,60,79,68,67,88,69,1
,60,76,63,67,92,97,64,85,70,57,74,78,62,81,68,67,89,69,1
,58,74,71,71,96,97,64,90,67,56,74,78,63,84,70,67,88,66,1
,58,78,71,73,97,101,67,86,68,56,74,79,63,81,64,67,91,62,1
,62,87,55,73,92,114,65,92,63,56,74,83,63,84,60,66,82,66,1
,68,90,69,68,78,94,67,84,70,57,72,74,63,78,71,63,85,73,1
,67,84,67,61,82,99,63,76,63,55,72,83,60,79,74,64,85,66,1
