Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,Class
,67,94,61,68,95,103,65,73,89,63,74,78,57,71,79,64,84,66,1
,67,71,65,69,79,106,56,84,73,57,72,79,56,78,70,64,84,68,1
,57,78,74,62,86,100,62,86,68,55,73,75,61,80,68,66,88,72,1
,61,76,76,64,84,94,63,87,69,59,74,75,61,82,69,68,87,71,1
,59,76,71,65,87,91,62,85,69,56,74,75,62,83,68,67,89,69,1
,58,73,58,68,96,99,64,94,66,58,74,79,64,86,65,69,88,62,1
,57,74,67,73,96,100,68,90,65,59,74,82,67,87,59,71,92,57,1
,62,88,57,73,93,119,66,93,64,58,74,75,64,74,62,68,80,71,1
,65,78,71,70,89,110,66,80,63,55,73,79,56,66,74,63,84,67,1
,63,87,67,68,95,99,59,85,68,59,74,75,55,71,80,66,87,70,1
,66,82,68,70,84,97,60,82,74,58,74,78,54,73,78,68,88,70,1
,64,81,67,65,84,98,62,84,75,59,74,78,56,69,67,69,88,68,1
,63,86,67,64,89,102,62,90,74,59,74,78,54,84,77,67,88,68,1
,65,87,67,67,89,102,67,97,71,59,74,79,69,111,9,67,89,60,1
,68,96,60,68,89,103,67,79,81,59,74,78,79,76,63,68,83,69,1
,68,76,59,66,79,108,60,87,67,56,72,82,59,75,69,65,84,67,1
,62,83,70,62,86,103,63,87,67,56,74,79,59,80,67,67,86,69,1
,62,74,74,65,83,96,63,87,69,59,74,75,60,81,69,67,86,71,1
,59,77,73,65,88,92,63,86,70,56,74,75,62,81,68,67,88,70,1
,59,73,63,67,85,90,63,89,68,56,74,78,64,88,69,68,88,67,1
,60,86,83,70,107,107,65,86,65,59,74,82,67,86,67,70,91,60,1
,66,78,96,78,90,118,65,92,65,58,74,83,65,80,63,68,81,70,1
,60,87,67,66,76,96,64,78,63,55,73,78,59,65,72,64,83,67,1
,67,90,68,60,87,100,58,85,65,55,73,78,52,75,76,65,87,70,1
,68,87,68,65,85,99,62,85,71,59,74,78,59,72,76,68,87,69,1
,66,83,67,65,85,98,62,86,74,59,74,78,56,70,73,68,88,68,1
,63,83,66,65,87,100,62,83,81,59,74,78,55,75,60,67,88,68,1
,64,87,67,67,89,102,68,118,54,59,74,79,58,82,75,68,90,66,1
,65,85,61,68,91,112,78,84,52,59,74,79,60,74,68,67,80,68,1
,66,85,63,69,89,103,64,88,56,59,74,78,56,76,63,64,84,63,1
,63,69,72,67,83,104,64,87,67,56,74,79,57,77,66,65,86,67,1
,56,77,75,63,83,99,63,86,71,59,74,75,60,81,68,67,87,72,1
,60,77,75,64,87,94,63,87,70,58,74,75,62,80,68,67,88,70,1
,59,74,64,65,83,92,63,86,67,56,74,78,62,87,69,68,88,67,1
,59,77,66,71,114,111,63,89,66,59,74,79,65,86,67,68,88,63,1
,66,105,46,79,83,87,65,88,60,59,74,82,65,88,64,66,83,64,1
,73,79,67,67,99,97,64,88,68,59,74,75,65,75,69,65,84,75,1
,63,84,66,73,88,102,63,81,64,55,73,82,59,71,74,66,84,65,1
,65,84,68,66,88,99,59,85,70,55,73,78,56,73,75,66,87,68,1
,65,85,69,67,88,99,62,83,76,55,73,75,57,71,70,67,88,70,1
,66,83,67,67,87,97,61,84,75,59,74,78,56,70,70,67,88,69,1
,64,84,67,66,87,100,67,106,64,59,74,79,57,89,73,68,88,63,1
,66,88,63,68,93,102,73,94,65,59,74,79,66,82,43,68,86,60,1
,65,94,59,68,89,108,63,73,80,58,74,75,60,78,65,66,86,67,1
,74,96,67,67,79,105,57,84,71,59,74,83,60,77,67,67,84,66,1
,68,76,82,60,79,98,62,85,69,55,73,79,60,81,68,65,83,69,1
,60,75,76,60,79,91,63,91,69,55,73,78,63,84,69,67,84,67,1
,57,68,73,61,78,105,65,88,69,55,73,79,64,81,68,64,83,67,1
,56,83,70,63,91,101,64,89,68,55,73,78,63,82,68,64,84,68,1
,62,71,66,68,79,96,64,87,66,55,73,79,61,79,63,66,85,67,1
,57,82,68,63,89,102,64,87,66,59,74,78,60,76,73,67,85,69,1
,63,86,68,68,86,100,64,92,72,55,73,79,61,84,68,67,86,66,1
,65,84,67,65,86,98,67,93,71,59,74,79,65,86,68,67,86,68,1
,64,84,67,66,88,100,68,92,69,59,74,79,63,85,68,67,87,68,1
,64,83,68,66,83,99,68,94,71,59,74,78,66,87,70,67,87,68,1
,64,83,67,64,86,99,69,94,71,59,74,79,67,87,71,67,87,68,1
,64,83,68,65,87,99,68,94,71,59,74,79,65,82,72,67,87,70,1
,64,81,66,66,88,99,68,96,51,59,78,87,63,81,71,65,80,60,1
,64,90,58,68,94,103,69,92,65,63,75,79,61,76,64,63,83,66,1
,65,69,64,69,80,102,65,85,67,58,74,79,60,75,67,64,83,64,1
,56,79,71,63,84,101,63,89,68,58,74,78,57,79,68,66,86,70,1
,62,78,71,64,86,100,63,87,70,59,74,75,60,80,68,67,87,71,1
,60,78,71,67,88,96,63,87,68,58,74,75,63,82,68,68,88,69,1
,60,79,64,67,88,93,63,87,66,58,74,78,64,83,67,68,88,67,1
,62,83,76,72,113,107,63,89,68,59,74,79,63,82,68,70,90,66,1
,70,106,64,82,96,94,65,89,66,58,78,87,63,92,62,67,79,63,1
,79,97,56,70,80,83,65,91,63,63,75,79,66,75,55,62,82,64,1
,70,78,70,64,88,98,64,79,62,59,74,79,57,70,67,64,85,65,1
,62,81,67,67,88,100,60,85,68,59,74,78,55,71,79,67,86,71,1
,63,80,65,66,85,97,62,81,73,59,74,75,57,72,76,68,87,70,1
,63,83,68,65,85,99,60,83,78,59,74,75,55,68,68,68,88,70,1
,64,89,68,65,92,99,64,100,72,59,74,78,58,96,92,65,88,66,1
,67,84,67,68,87,102,71,97,76,59,74,83,68,70,54,68,86,58,1
,67,94,63,67,94,104,63,60,103,59,74,75,55,71,71,66,82,64,1
,67,77,61,67,77,108,49,82,71,57,72,82,56,72,65,64,84,65,1
,60,80,71,60,86,101,61,87,65,56,74,78,56,79,67,67,88,72,1
,62,76,77,64,82,95,63,89,70,59,74,75,60,83,72,67,86,71,1
,60,76,70,63,86,90,64,88,70,56,74,75,63,83,70,66,89,71,1
,58,74,62,67,98,100,64,92,68,58,74,78,63,87,68,67,86,64,1
,59,71,67,75,96,92,68,87,65,59,74,79,66,88,63,70,93,60,1
,56,77,86,72,96,106,63,94,64,59,72,79,64,82,61,68,82,70,1
,60,76,67,70,83,102,64,78,62,55,73,83,59,67,71,63,84,67,1
,61,83,64,63,88,101,59,84,66,57,74,75,54,76,79,65,86,72,1
,67,90,70,67,86,102,62,81,76,56,74,75,59,71,79,67,86,70,1
,67,85,68,65,90,99,58,80,78,55,73,78,54,68,64,65,88,68,1
,64,87,66,67,91,102,63,99,72,55,73,78,58,99,95,67,88,66,1
,68,87,66,69,88,103,72,95,79,59,74,79,71,85,14,69,87,60,1
,67,92,61,67,89,103,63,63,99,55,73,78,61,70,63,67,83,67,1
,66,71,63,65,75,108,50,84,72,57,74,83,53,73,68,63,84,67,1
,57,76,76,60,86,100,61,89,67,56,74,75,58,80,67,66,88,72,1
,59,74,77,63,81,93,65,92,70,59,74,75,61,81,70,67,86,71,1
,57,74,67,63,85,89,64,87,71,59,74,75,62,82,68,67,90,71,1
,60,83,68,71,114,120,63,94,64,58,74,79,66,87,68,72,88,61,1
,70,102,61,83,92,87,68,89,63,60,79,87,68,94,60,65,81,60,1
,76,103,57,66,79,79,66,91,63,63,75,79,67,72,54,63,83,65,1
,74,79,67,63,85,96,64,81,63,59,74,79,55,70,70,64,87,67,1
,62,80,66,66,88,100,60,85,69,55,73,75,56,72,79,68,87,72,1
,64,85,68,67,84,99,61,81,76,55,73,75,55,71,77,68,88,70,1
,65,84,67,65,88,101,59,81,79,59,74,78,57,75,62,68,89,67,1
,65,88,68,68,92,100,66,126,37,59,74,79,59,87,78,68,90,65,1
,67,86,63,69,87,108,83,80,63,59,74,79,63,73,72,69,84,65,1
,67,85,63,67,89,103,61,86,55,59,74,78,56,75,62,66,83,63,1
,62,65,71,67,81,106,63,86,68,57,72,79,58,78,67,65,87,68,1
,55,75,78,63,83,100,63,88,70,55,73,75,61,83,68,68,88,71,1
,58,76,76,63,84,93,63,88,69,59,74,78,63,84,68,68,88,71,1
,57,70,66,64,83,90,63,89,66,59,74,78,65,89,70,67,87,68,1
,56,75,67,70,111,111,65,90,64,56,74,79,67,87,66,68,92,63,1
,62,89,83,75,73,131,65,90,59,58,74,83,67,81,65,68,82,75,1
,66,79,65,58,79,102,64,79,65,59,72,82,61,72,71,63,81,66,1
,63,87,69,62,87,99,59,85,68,56,74,75,57,70,78,63,82,69,1
,67,89,67,66,87,101,60,72,74,57,72,79,52,62,85,63,81,67,1
,68,90,67,67,92,102,54,76,71,55,72,78,51,67,65,63,79,71,1
,67,84,65,70,91,96,54,60,94,55,73,82,55,78,71,63,88,65,1
,63,74,68,67,82,103,53,91,71,62,79,83,58,77,70,68,88,70,1
,59,81,66,64,92,103,64,83,68,63,75,75,58,76,69,67,86,70,1
,62,82,68,70,95,99,61,86,70,59,74,75,60,79,69,67,88,69,1
,63,83,67,71,91,96,61,85,67,59,74,78,63,86,66,68,89,68,1
,63,80,70,70,94,97,62,87,66,58,74,79,66,83,65,68,88,65,1
,67,106,47,72,92,113,63,87,61,59,74,82,67,92,67,67,80,67,1
,75,86,72,69,88,92,63,90,67,56,72,79,67,79,56,63,82,68,1
,67,87,67,66,88,98,64,80,65,55,72,79,60,72,66,64,83,68,1
,67,89,68,67,92,99,60,82,65,55,73,79,54,69,74,66,86,69,1
,68,87,68,69,90,99,61,83,72,55,73,78,55,71,76,67,87,69,1
,66,81,67,68,85,98,60,83,80,55,73,78,55,71,67,68,88,68,1
,63,81,65,65,89,101,64,99,69,59,74,79,59,89,86,68,87,66,1
,63,86,65,67,89,103,72,100,72,59,74,82,65,71,49,67,86,61,1
,65,92,63,67,92,104,63,60,98,59,72,78,55,74,71,64,82,67,1
,67,75,63,68,78,106,51,81,71,57,72,82,59,76,68,63,83,67,1
,61,79,73,62,85,100,61,87,66,55,73,78,60,80,66,65,85,69,1
,61,75,76,64,83,95,64,88,71,55,73,75,62,83,70,67,86,72,1
,59,75,72,64,86,89,64,88,71,56,74,75,63,82,68,68,89,70,1
,59,76,57,70,105,103,65,93,68,56,74,78,63,88,69,67,86,64,1
,58,70,69,76,94,88,67,88,66,59,74,79,66,89,60,66,86,57,1
,51,50,84,69,84,83,65,88,67,55,72,78,65,74,58,65,87,70,1
,48,75,60,66,82,102,65,81,61,55,72,83,58,67,71,70,83,67,1
,58,80,64,63,88,104,58,84,67,56,74,79,53,71,79,65,86,69,1
,63,84,66,67,85,95,61,80,75,55,73,75,54,73,77,67,88,73,1
,65,83,68,65,87,99,59,82,81,59,74,75,55,69,65,68,88,70,1
,66,90,67,67,94,102,65,111,55,59,74,79,59,89,88,68,88,64,1
,68,89,63,71,91,101,77,92,62,59,78,87,61,61,109,66,78,61,1
,67,87,62,68,88,105,66,85,81,61,75,79,48,68,65,61,84,60,1
,62,70,71,64,81,108,62,86,67,57,72,82,55,76,66,64,86,68,1
,56,75,77,63,83,99,63,85,67,55,73,75,60,82,68,67,87,71,1
,60,76,78,64,84,90,63,88,72,59,74,71,63,84,71,68,88,73,1
,59,74,62,64,84,89,63,87,70,59,74,78,65,86,67,68,88,67,1
,60,86,79,71,113,112,64,90,64,59,75,82,66,87,65,68,91,62,1
,65,90,11,78,78,105,67,97,57,60,75,82,66,85,63,68,80,68,1
,67,95,73,60,75,76,66,79,60,59,72,78,60,66,69,64,86,67,1
,70,91,66,60,83,92,60,87,65,55,73,79,57,78,79,71,88,71,1
,59,85,67,67,87,99,64,83,73,55,73,75,56,72,76,67,87,70,1
,63,83,67,65,86,98,60,84,78,55,73,78,55,70,74,67,89,68,1
,63,83,65,65,85,102,62,86,81,59,74,78,52,68,62,69,88,67,1
,64,85,65,66,88,102,66,106,63,59,74,79,56,75,73,70,92,67,1
,66,88,56,67,91,107,79,111,55,59,74,82,55,66,65,70,83,71,1
,65,76,61,67,85,106,76,88,64,59,74,79,53,75,68,65,86,64,1
,60,77,72,64,84,106,63,87,68,56,74,78,56,79,68,65,87,70,1
,58,72,77,63,84,99,63,87,70,59,74,75,62,82,68,68,88,71,1
,58,75,77,65,84,91,63,88,69,56,74,75,62,81,68,68,88,69,1
,58,74,59,64,84,89,62,88,67,56,74,78,63,86,69,68,87,68,1
,63,100,98,71,115,119,64,89,68,59,74,79,65,80,68,69,92,65,1
,75,99,14,80,80,116,64,88,61,58,74,82,64,89,65,68,80,65,1
,72,93,60,63,81,95,64,89,68,59,74,78,67,76,63,64,84,65,1
,68,85,70,63,86,96,63,81,67,55,73,79,58,72,74,66,85,67,1
,65,82,67,67,92,100,61,86,69,55,73,78,57,70,78,68,86,70,1
,64,85,68,68,86,99,62,79,76,55,73,78,55,67,70,67,87,69,1
,65,86,67,66,91,101,61,91,71,55,73,79,53,65,75,67,86,67,1
,67,90,60,70,92,105,68,100,69,55,73,82,54,76,69,67,86,65,1
,70,95,53,71,97,108,69,88,62,59,74,75,58,79,65,67,82,62,1
,71,84,85,70,81,105,64,81,70,59,74,79,60,79,68,64,85,68,1
,62,75,79,60,77,92,59,86,70,55,73,79,61,82,70,66,82,70,1
,58,72,72,59,76,95,63,92,67,55,72,78,64,88,70,63,81,68,1
,56,71,65,60,85,101,67,92,71,55,72,75,66,77,64,64,83,68,1
,56,78,83,65,79,89,66,87,57,56,74,87,57,69,75,64,78,71,1
,63,88,68,61,80,102,65,92,70,59,74,75,56,81,67,63,86,68,1
,65,80,66,62,82,103,67,95,72,59,74,79,63,83,68,64,86,67,1
,59,82,67,61,85,99,68,94,71,59,74,78,63,88,70,66,88,69,1
,65,81,67,66,85,99,71,99,74,59,74,78,66,83,75,70,89,66,1
,63,85,65,66,88,101,72,95,74,59,74,79,71,116,52,70,89,66,1
,66,91,66,67,86,103,68,85,90,59,72,79,79,76,65,68,82,68,1
,68,81,56,65,88,108,63,91,67,55,72,83,58,77,70,63,81,65,1
,63,76,63,65,79,108,64,87,67,56,74,79,57,77,71,64,86,69,1
,59,76,75,62,84,98,63,91,70,55,73,75,61,83,68,67,84,71,1
,58,74,76,64,84,93,64,88,68,59,74,75,62,81,69,66,87,68,1
,60,74,65,65,82,91,67,88,68,59,74,79,63,81,66,70,88,68,1
,59,82,72,70,115,117,64,92,68,59,74,78,63,88,70,67,88,64,1
,67,97,61,82,92,91,67,91,68,58,74,83,67,91,63,66,81,61,1
,75,103,49,67,81,91,66,90,57,60,79,79,65,75,60,64,83,64,1
,74,78,67,64,84,99,64,82,62,59,74,79,57,74,69,65,86,68,1
,62,84,66,65,88,97,62,88,71,55,73,74,58,73,77,67,86,74,1
,66,89,68,67,87,101,62,83,78,55,73,75,57,69,78,67,87,68,1
,67,84,67,65,86,100,59,86,81,55,73,79,52,76,57,65,88,67,1
,67,88,67,67,92,101,71,130,23,59,74,79,62,83,73,70,89,64,1
,68,92,61,70,94,110,84,87,64,59,72,79,58,64,77,68,81,69,1
,67,78,59,70,86,107,63,84,54,55,73,79,51,72,65,64,83,61,1
,60,73,71,65,84,109,63,84,68,57,74,79,56,78,68,66,87,69,1
,57,74,78,65,84,97,62,88,69,59,74,75,60,85,70,68,86,71,1
,57,76,78,64,83,88,64,88,73,59,74,74,62,81,68,67,88,71,1
,58,76,55,63,84,86,62,87,71,56,74,75,63,85,68,67,88,69,1
,62,83,86,71,113,114,65,91,64,58,74,79,67,86,63,73,95,63,1
,62,74,74,83,97,118,65,96,66,58,74,83,64,83,60,71,86,71,1
,56,67,75,70,82,105,65,75,60,56,72,83,58,62,72,66,83,65,1
,56,81,64,63,88,102,57,85,65,55,73,78,51,71,79,65,87,71,1
,63,85,57,66,83,98,63,83,75,59,74,74,58,72,79,70,87,71,1
,66,83,68,64,88,99,60,83,83,59,74,75,55,72,63,67,89,70,1
,64,89,67,67,95,100,65,118,64,59,74,78,60,98,96,66,88,64,1
,67,89,64,69,89,103,81,96,81,59,74,86,68,67,72,67,81,61,1
,69,88,64,70,90,103,68,83,90,58,74,78,53,71,67,64,82,60,1
,63,61,71,67,78,106,63,84,70,59,74,83,56,73,64,65,86,65,1
,52,74,80,62,84,100,63,89,69,56,74,75,57,81,66,68,88,73,1
,60,77,78,64,84,89,66,92,75,59,74,75,63,83,69,68,88,71,1
,59,75,57,64,83,88,66,92,71,59,74,75,64,86,70,68,88,69,1
,63,104,94,71,123,121,65,92,67,58,78,79,64,88,66,68,92,63,1
,70,75,67,86,96,112,67,97,67,58,74,83,66,79,60,72,86,70,1
,59,76,72,71,83,104,66,73,62,59,72,82,56,56,75,65,83,66,1
,60,84,65,63,88,100,56,88,65,55,73,78,49,73,81,65,87,71,1
,64,83,67,66,84,97,63,81,74,59,74,74,57,71,79,67,87,72,1
,65,86,67,65,88,100,60,83,83,59,74,78,57,70,66,67,86,67,1
,66,91,68,68,95,102,69,127,53,59,74,79,60,92,87,67,88,63,1
,68,87,63,71,88,102,86,94,82,59,78,87,64,68,76,65,84,63,1
,66,87,62,68,92,104,65,76,81,59,74,75,53,67,76,63,80,64,1
,63,70,70,67,79,106,57,86,71,57,72,82,56,77,66,62,86,70,1
,55,71,79,62,83,99,62,88,70,56,74,75,60,83,68,66,86,70,1
,56,76,76,64,85,91,66,96,75,56,74,75,64,83,69,66,88,70,1
,59,76,62,65,84,90,66,92,71,56,74,78,66,89,69,67,87,69,1
,61,84,75,70,110,92,67,92,67,58,74,79,67,95,56,67,91,62,1
,67,90,40,78,93,130,69,102,55,58,74,75,66,63,71,68,81,75,1
,65,78,60,70,83,106,72,86,67,59,74,83,50,71,76,63,85,64,1
,61,81,64,63,89,100,61,83,75,57,74,78,57,74,80,64,79,69,1
,64,86,68,68,89,98,59,74,81,55,73,75,56,69,70,62,80,70,1
,67,86,67,68,93,99,58,92,62,55,72,75,53,72,78,62,82,71,1
,65,86,65,70,90,99,65,89,80,55,73,79,63,107,63,65,90,65,1
,64,80,64,68,90,106,63,79,87,57,74,86,75,70,63,68,86,73,1
,62,82,69,70,95,102,61,89,80,59,74,75,57,81,69,66,86,75,1
,64,85,70,72,95,97,65,88,73,59,74,75,62,83,69,67,88,70,1
,66,87,67,72,94,99,64,91,72,59,74,75,63,83,70,67,86,70,1
,67,90,64,71,96,99,65,90,73,59,74,75,63,78,67,67,88,68,1
,67,83,67,74,102,97,65,89,71,59,74,79,60,80,66,68,89,64,1
,63,76,75,75,91,99,64,92,68,58,74,82,62,90,63,70,91,63,1
,60,80,74,70,95,94,69,100,64,56,72,82,64,75,60,68,82,67,1
,63,81,71,71,92,98,69,78,63,55,72,83,56,73,68,64,84,67,1
,63,82,67,68,88,98,58,86,71,55,73,74,56,72,77,66,87,76,1
,63,86,70,68,89,99,62,83,79,55,73,71,56,71,76,67,86,70,1
,66,83,67,67,84,100,60,83,80,59,74,78,55,70,68,67,89,66,1
,65,89,65,66,92,105,66,112,62,59,78,79,58,88,83,69,89,64,1
,69,94,62,69,89,107,77,95,59,59,74,79,66,72,78,67,78,70,1
,69,80,55,68,88,108,67,84,58,59,72,79,56,73,65,62,83,64,1
,59,65,72,66,83,106,62,88,67,57,74,79,57,76,64,65,85,67,1
,55,74,79,64,81,100,65,90,68,56,74,75,60,79,70,67,86,72,1
,59,78,73,63,86,88,66,90,73,56,74,71,60,80,71,67,88,76,1
,60,77,58,65,86,88,65,94,72,55,73,75,61,85,67,67,88,68,1
,63,96,86,71,112,116,68,94,65,58,78,79,65,88,63,68,92,61,1
,70,83,31,80,92,128,70,99,61,61,75,83,66,84,60,68,83,70,1
,63,80,65,67,79,112,67,73,59,59,74,83,61,57,73,68,83,66,1
,64,81,68,63,88,99,59,87,63,59,74,78,49,72,81,67,87,72,1
,63,86,66,66,88,99,60,83,77,59,74,71,57,76,81,66,86,73,1
,65,83,69,66,86,99,60,81,79,55,73,75,56,65,72,67,90,69,1
,64,86,65,66,88,103,62,91,78,59,74,78,56,82,80,69,88,66,1
,67,88,65,67,88,103,69,99,71,59,74,79,73,127,19,69,93,63,1
,68,93,54,67,91,101,66,67,91,59,72,79,83,71,53,68,83,63,1
,64,67,63,66,77,110,52,83,72,56,74,86,54,71,66,60,85,66,1
,56,74,79,62,84,101,62,91,67,59,74,75,58,83,66,67,87,73,1
,59,76,78,64,82,89,66,90,73,59,74,74,62,83,72,69,87,73,1
,60,76,66,63,83,86,66,94,71,59,74,75,63,83,67,67,88,67,1
,61,88,74,71,118,130,67,95,67,58,75,79,65,87,66,70,90,60,1
,72,108,61,85,97,89,70,96,63,60,79,87,66,95,57,67,78,64,1
,81,108,39,74,96,96,68,84,56,59,74,83,66,68,67,60,79,60,1
,75,78,66,70,86,100,61,87,62,59,74,79,53,73,78,63,85,69,1
,67,83,66,69,89,99,64,83,75,59,74,71,58,72,79,68,87,74,1
,62,84,68,65,87,99,60,81,81,55,73,78,54,66,75,66,89,69,1
,63,84,66,65,88,100,61,87,79,59,74,75,51,69,64,67,88,68,1
,66,88,65,67,89,102,67,103,67,59,74,79,68,129,47,70,92,65,1
,70,92,53,70,91,103,74,88,72,59,74,79,83,69,63,70,81,73,1
,66,73,56,65,75,113,64,89,68,56,74,83,53,73,69,63,84,63,1
,59,80,71,60,87,105,63,89,67,57,74,78,57,79,65,64,88,70,1
,60,75,76,64,82,96,64,88,71,59,74,75,63,81,68,67,87,71,1
,60,76,74,63,85,88,64,86,72,56,74,75,62,82,69,68,89,72,1
,57,67,60,68,103,106,64,96,71,56,74,78,63,89,72,68,85,66,1
,55,76,67,75,95,94,68,88,70,59,74,82,68,85,60,66,88,56,1
,56,55,76,68,76,79,66,94,65,59,74,79,63,75,61,68,87,68,1
,49,75,61,62,86,99,64,76,65,59,72,79,57,73,77,67,83,68,1
,60,82,67,67,89,102,58,86,72,55,73,75,58,74,75,66,86,71,1
,65,86,67,68,89,99,62,81,76,55,73,78,58,70,70,67,88,69,1
,67,87,68,68,91,102,61,86,75,55,73,79,54,68,70,68,85,67,1
,67,87,66,70,94,104,66,100,75,59,74,79,59,92,65,68,88,65,1
,69,102,46,72,97,113,72,97,67,59,74,75,67,75,75,67,80,75,1
,72,80,73,70,76,107,70,92,64,56,74,83,59,78,68,62,81,64,1
,61,76,80,59,81,94,65,88,68,59,74,75,61,80,68,64,83,68,1
,59,71,77,60,75,91,64,91,69,55,73,75,63,88,69,65,80,70,1
,56,74,68,60,88,110,67,92,70,55,72,75,64,79,66,62,79,68,1
,59,83,73,67,75,99,65,81,64,55,73,83,59,69,61,62,78,54,1
,63,85,65,60,84,100,63,92,72,58,74,79,54,80,69,63,86,67,1
,63,78,70,64,86,97,67,94,75,59,74,75,63,83,69,67,86,73,1
,60,77,71,65,84,96,68,97,74,55,73,75,65,89,70,67,87,71,1
,60,79,67,65,87,100,71,99,72,59,74,78,68,85,71,69,89,66,1
,63,87,64,67,89,104,72,99,73,59,74,82,65,91,60,68,91,63,1
,66,91,62,67,90,105,69,82,92,59,74,79,66,77,69,68,80,68,1
,65,67,55,67,83,108,62,93,72,55,72,83,58,75,68,63,83,63,1
,57,79,66,63,80,108,67,89,70,57,74,79,57,79,69,65,86,68,1
,62,78,76,62,86,97,67,88,70,59,74,74,60,83,69,67,86,74,1
,60,75,76,65,83,92,65,92,70,57,74,75,63,81,67,67,87,69,1
,58,73,63,64,86,91,67,91,72,59,74,75,63,83,65,68,88,68,1
,60,86,77,72,117,117,66,93,68,59,74,79,63,84,65,68,90,63,1
,73,118,55,84,97,88,69,95,63,60,79,83,67,94,64,68,76,62,1
,84,103,44,71,87,91,68,94,59,59,74,79,65,74,59,60,81,65,1
,74,78,68,67,87,99,66,80,61,59,74,79,58,72,72,64,84,67,1
,63,83,66,67,88,99,60,85,72,55,73,75,55,72,80,67,87,72,1
,65,84,66,67,88,99,61,83,79,59,74,75,57,68,75,67,86,70,1
,65,82,67,67,88,99,60,84,81,59,74,78,56,80,64,68,89,69,1
,54,76,85,64,96,98,68,80,77,51,58,72,64,74,75,63,79,82,2
,70,134,3,80,128,167,61,86,33,54,97,100,55,67,72,62,80,48,2
,83,75,44,86,81,116,64,94,56,70,71,99,53,67,75,63,84,53,2
,60,72,53,64,95,113,67,87,68,59,72,82,55,71,80,65,83,69,2
,61,91,78,71,94,87,64,83,82,55,67,69,56,76,80,65,84,95,2
,67,86,72,69,91,88,63,100,76,51,66,67,58,91,71,64,80,80,2
,62,66,55,65,71,148,63,49,104,55,75,98,62,59,64,62,82,42,2
,54,65,66,59,92,124,44,86,71,59,72,95,48,73,63,63,81,58,2
,56,80,79,67,87,97,64,99,58,57,74,75,59,89,71,63,79,69,2
,63,78,83,65,83,77,72,99,80,55,67,69,70,95,71,63,86,89,2
,63,82,75,67,103,89,70,89,83,53,65,64,68,76,61,66,85,83,2
,64,85,44,75,81,126,68,95,24,51,59,96,57,57,78,68,83,45,2
,59,65,56,63,80,110,67,100,55,48,75,99,47,72,83,63,81,50,2
,56,83,43,63,102,119,68,85,83,59,74,78,55,70,89,63,83,74,2
,65,84,93,76,101,86,62,83,91,56,66,66,56,76,72,64,81,87,2
,66,83,69,73,90,83,65,105,72,56,66,64,58,76,72,64,85,80,2
,60,60,55,69,88,137,64,39,103,51,62,121,52,51,75,66,89,52,2
