Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,class
,56,81,78,69,89,87,81,106,87,67,86,83,71,92,73,66,84,88,2
,63,81,89,67,77,71,76,90,80,66,86,85,65,65,62,63,71,59,2
,56,50,112,61,85,72,68,91,52,65,85,116,49,64,74,59,87,43,2
,46,71,63,67,88,99,65,83,65,67,94,110,49,66,76,66,87,60,2
,62,96,56,70,99,104,63,88,88,71,89,92,50,65,82,67,87,85,2
,73,103,65,73,97,85,69,100,69,67,83,76,52,70,93,67,83,87,2
,71,76,61,71,90,103,70,78,5,66,90,109,54,62,129,64,84,45,2
,55,59,76,67,88,111,60,95,34,70,97,118,49,70,53,63,83,58,2
,49,67,80,64,81,92,71,99,53,72,89,101,58,97,62,64,87,80,2
,54,75,85,63,86,79,77,110,85,66,86,83,73,92,66,67,84,88,2
,63,96,97,66,84,78,79,89,79,66,86,87,65,70,59,62,71,51,2
,68,63,108,62,69,78,68,92,47,67,92,121,53,65,76,58,88,50,2
,52,79,53,60,93,113,67,82,72,69,92,107,50,63,84,67,87,68,2
,66,99,62,72,103,99,62,85,91,68,88,85,50,68,71,67,83,92,2
,73,91,69,74,85,90,68,102,76,67,83,82,56,83,83,64,86,81,2
,63,63,58,65,83,146,70,73,72,68,102,138,57,59,66,67,96,41,2
,51,62,78,62,85,107,59,92,46,75,90,108,52,82,51,71,83,59,2
,50,58,89,67,89,79,72,100,75,68,88,91,65,96,71,64,84,86,2
,51,82,83,70,99,98,72,87,81,64,82,76,70,89,71,65,86,86,2
,60,67,31,69,73,167,68,103,33,69,106,120,63,68,64,64,83,37,2
,49,53,45,54,81,145,72,83,57,80,108,103,51,62,72,65,90,54,2
,50,78,53,62,94,116,63,83,80,77,89,100,51,63,72,67,86,71,2
,64,96,71,70,97,93,64,96,70,67,88,87,51,74,92,65,80,86,2
,71,88,71,71,91,91,74,113,80,65,83,84,58,70,54,62,80,69,2
,62,66,66,67,83,120,78,88,46,70,106,126,51,65,76,63,89,54,2
,52,65,74,63,88,99,65,94,54,76,90,112,55,80,54,65,82,66,2
,54,79,76,67,89,86,69,92,79,67,85,96,64,96,67,63,84,84,2
,62,82,82,70,99,91,69,93,81,64,86,75,72,85,80,63,76,86,2
,60,72,67,72,91,113,70,94,67,65,86,101,57,62,61,60,80,39,2
,57,78,78,64,81,70,69,93,66,67,89,114,47,62,68,63,89,59,2
,61,75,72,63,81,87,65,72,67,68,91,103,51,67,76,65,80,69,2
,63,89,62,65,95,103,57,82,72,70,91,102,52,64,84,62,84,66,2
,69,91,67,72,99,100,63,86,82,69,88,90,51,67,79,64,83,81,2
,68,86,65,73,87,96,66,87,94,65,81,83,58,93,22,63,78,77,2
,60,63,63,65,76,136,64,86,67,68,108,137,66,60,58,63,93,49,2
,51,63,83,59,83,107,64,90,63,78,91,108,52,84,51,69,83,71,2
,54,78,99,64,88,76,95,228,225,68,84,91,71,103,82,66,88,82,2
,58,73,77,68,89,93,105,107,80,65,84,82,73,76,68,68,81,83,2
,55,60,61,69,88,124,76,78,42,66,90,116,59,65,60,67,89,40,2
,51,69,47,69,85,116,62,87,48,70,100,112,51,67,73,70,88,48,2
,57,82,51,67,95,113,62,78,78,73,92,97,52,61,90,68,85,79,2
,67,100,73,75,111,89,62,90,93,67,80,75,51,71,84,67,82,88,2
,72,84,70,78,89,91,64,75,96,62,84,87,54,67,26,63,75,68,2
,60,62,71,65,75,152,59,80,81,68,98,119,49,59,54,62,89,41,2
,51,64,89,58,82,103,63,92,54,73,94,108,51,88,54,67,83,71,2
,50,62,92,63,85,83,73,102,78,70,87,88,67,94,83,65,84,87,2
,54,79,76,67,97,102,74,87,88,65,88,82,70,86,68,65,80,98,2
,58,72,4,77,115,159,68,104,32,71,103,128,60,71,49,63,85,45,2
,55,63,56,73,75,127,74,90,54,77,99,114,52,67,78,67,89,57,2
,56,88,55,62,103,115,66,84,84,73,92,96,51,64,85,68,87,81,2
,70,101,76,78,104,89,67,91,86,67,80,78,52,70,93,67,79,88,2
,74,86,64,76,88,94,65,71,106,63,84,87,52,63,7,62,76,43,2
,59,59,68,66,87,116,60,97,91,67,94,127,49,55,51,61,86,44,2
,49,66,83,63,79,99,71,95,56,71,92,105,49,91,55,68,88,74,2
,51,61,94,61,84,79,74,107,83,68,88,86,71,98,75,68,84,87,2
,53,78,85,68,99,102,76,86,82,66,84,81,70,84,66,65,83,82,2
,58,73,56,67,60,118,64,88,35,68,102,131,59,62,71,67,97,39,2
,55,68,52,52,83,121,65,90,65,77,100,104,49,67,69,71,91,58,2
,58,89,57,65,102,107,67,89,84,73,91,94,51,65,81,67,83,86,2
,71,102,65,76,102,89,67,102,74,67,82,76,53,76,89,63,84,86,2
,73,83,62,73,90,95,79,114,58,64,87,106,56,63,95,63,83,56,2
,59,62,72,67,83,105,81,92,79,67,97,115,54,70,66,63,83,54,2
,51,68,75,63,84,102,70,97,68,73,92,103,56,84,58,63,85,73,2
,54,70,88,64,88,83,74,108,94,68,87,88,67,90,76,64,84,84,2
,58,78,87,71,99,97,107,227,227,65,85,83,67,82,75,66,83,83,2
,56,63,68,60,31,81,129,226,226,68,99,123,59,63,70,64,92,41,2
,50,67,51,35,75,112,99,77,59,74,92,110,48,62,70,67,83,60,2
,57,87,60,63,106,105,63,81,86,69,88,93,51,70,74,65,88,86,2
,67,96,68,78,96,83,65,99,78,65,82,79,55,74,96,64,76,89,2
,71,80,23,71,87,88,78,112,68,65,87,103,57,82,46,61,77,44,2
,58,58,81,65,75,121,72,59,75,68,96,110,58,60,66,65,88,48,2
,51,71,76,58,76,113,56,98,67,72,91,102,51,83,66,67,83,70,2
,56,68,84,60,84,89,73,97,77,67,86,94,65,81,83,67,85,79,2
,58,82,64,68,98,97,71,88,76,65,85,89,65,89,70,67,80,81,2
,57,55,91,72,86,81,67,88,70,64,81,90,64,63,60,64,81,49,2
,47,60,100,63,76,84,67,89,49,67,103,115,51,66,71,66,92,49,2
,52,72,66,63,89,108,68,88,71,75,93,108,54,73,77,72,88,65,2
,62,94,63,71,98,101,67,83,81,71,89,92,57,69,86,71,82,84,2
,71,98,59,76,99,93,67,95,83,67,83,78,53,69,88,68,86,91,2
,67,69,64,73,88,103,66,69,31,67,90,110,49,55,122,66,84,44,2
,53,62,79,67,89,100,58,90,39,70,97,115,45,67,64,65,82,60,2
,52,70,82,67,87,88,68,99,51,72,89,102,56,90,64,64,83,70,2
,56,75,80,67,90,84,73,100,79,66,85,86,72,94,72,64,83,89,2
,60,83,91,64,68,71,72,84,78,65,89,87,67,64,67,61,65,54,2
,64,88,133,55,79,62,65,92,51,69,94,120,50,66,84,55,80,54,2
,67,70,67,64,86,92,67,82,67,71,91,111,51,69,79,64,87,63,2
,63,97,59,70,104,107,61,80,87,70,91,90,51,59,81,70,85,87,2
,74,99,64,79,97,88,67,104,69,65,79,77,49,75,89,66,86,86,2
,67,64,59,71,88,118,69,62,72,68,110,128,52,52,113,67,96,38,2
,51,61,78,65,86,111,52,90,56,80,93,112,46,70,57,71,87,61,2
,49,63,82,64,84,87,67,96,58,70,91,95,61,95,61,67,86,76,2
,54,78,73,66,88,91,74,108,79,69,90,87,72,92,63,67,86,88,2
,59,71,88,63,67,67,75,81,78,68,89,89,65,71,70,63,71,65,2
,51,51,111,60,101,63,63,84,55,68,86,125,53,56,81,58,81,43,2
,46,67,63,73,83,93,63,81,65,67,94,112,44,61,70,64,87,62,2
,59,94,54,69,107,106,63,85,81,69,88,87,47,58,79,68,86,81,2
,72,98,71,79,102,89,68,98,80,67,88,84,52,71,86,67,87,87,2
,70,80,63,73,88,100,70,80,2,69,88,114,56,81,43,62,68,43,2
,58,64,71,66,89,110,62,96,28,69,98,110,57,55,56,57,81,62,2
,52,68,76,66,81,96,69,94,51,73,89,100,50,85,60,63,87,72,2
,56,79,83,65,95,84,73,100,79,66,81,81,68,95,66,70,83,87,2
,60,70,90,70,78,79,74,85,81,63,87,83,68,82,73,62,75,56,2
,52,56,112,60,86,82,63,88,42,67,88,118,60,67,73,59,84,51,2
,48,70,70,65,84,99,64,83,63,68,95,113,51,68,71,64,84,60,2
,58,83,51,66,97,110,62,85,83,71,91,95,54,64,72,65,85,75,2
,67,94,72,73,95,92,64,88,79,68,87,85,51,71,91,65,81,83,2
,71,91,71,71,90,91,73,116,80,66,81,88,54,67,55,62,76,59,2
,63,65,67,67,83,124,81,95,55,67,103,121,49,64,41,62,88,53,2
,51,65,67,64,85,103,68,89,51,76,91,110,52,78,54,65,78,70,2
,52,72,78,66,88,88,67,91,74,68,85,95,61,87,76,61,83,80,2
,59,83,80,66,83,83,69,94,84,65,84,79,66,88,70,63,77,87,2
,61,70,67,65,94,99,71,97,65,65,88,102,63,68,65,60,80,46,2
,56,75,57,70,91,112,71,91,48,67,91,113,52,68,68,63,87,54,2
,59,81,60,66,78,104,64,75,66,70,92,103,53,73,75,67,83,68,2
,65,88,69,63,94,97,58,76,80,71,88,95,55,70,80,67,81,76,2
,70,89,68,75,102,99,64,92,79,67,84,86,54,65,89,67,82,86,2
,65,71,68,76,83,99,68,80,79,65,83,95,51,70,80,68,85,44,2
,55,62,73,67,89,111,62,87,56,64,87,120,52,68,67,70,86,45,2
,53,71,77,71,95,96,67,88,61,68,92,103,59,86,67,73,85,75,2
,57,74,81,76,91,88,71,99,80,70,88,88,65,87,85,71,83,83,2
,58,80,79,71,97,92,74,96,79,65,82,84,65,82,65,67,85,83,2
,59,76,52,72,87,112,70,86,50,64,92,109,59,63,50,66,80,44,2
,57,70,71,63,78,107,65,88,50,71,95,113,49,68,76,64,81,55,2
,57,81,56,62,95,112,63,80,70,71,92,100,54,67,77,65,87,74,2
,67,96,76,72,101,93,60,85,100,68,84,86,51,61,87,67,82,85,2
,72,90,67,75,96,90,65,92,87,63,82,84,48,63,87,66,83,78,2
,62,61,63,71,84,124,68,92,28,69,108,124,46,54,38,65,84,46,2
,48,59,79,64,86,110,68,92,52,79,96,118,44,62,64,67,84,56,2
,49,63,86,67,88,84,71,103,60,72,89,94,54,91,67,68,89,81,2
,56,87,67,69,91,97,78,99,88,67,83,81,67,88,68,71,86,84,2
,67,97,80,64,64,66,72,90,81,64,88,85,65,82,71,67,79,60,2
,66,63,86,55,79,89,65,81,46,68,88,116,60,69,76,64,87,46,2
,51,69,47,63,86,112,62,82,60,69,99,110,54,69,76,67,90,59,2
,57,85,57,65,96,104,59,79,84,72,92,92,53,62,65,67,86,86,2
,68,99,69,73,105,88,67,121,62,68,83,85,51,71,99,67,83,86,2
,71,79,73,76,87,93,83,80,92,64,84,93,53,67,73,63,80,49,2
,56,60,71,63,76,126,58,78,65,68,99,123,55,74,88,63,87,52,2
,50,63,80,59,81,106,63,96,60,76,94,107,60,83,58,67,86,71,2
,51,69,86,63,91,79,71,95,83,70,87,87,67,92,82,66,84,86,2
,56,75,88,71,97,91,71,92,82,65,84,83,67,87,69,66,86,83,2
,58,78,16,69,77,154,67,90,29,68,103,129,63,68,59,66,92,45,2
,55,63,55,56,75,127,67,86,55,76,98,111,54,71,74,70,88,57,2
,56,88,50,62,101,112,63,80,77,73,94,96,54,63,75,68,85,78,2
,68,91,77,76,100,88,63,91,87,69,87,83,50,63,89,66,81,88,2
,69,86,71,73,92,90,70,94,93,65,83,86,47,50,76,64,82,68,2
,62,64,67,68,86,118,63,60,35,68,96,127,43,63,51,65,84,57,2
,50,61,76,67,88,106,54,93,48,72,96,118,50,68,69,66,88,54,2
,51,70,71,67,90,94,69,92,63,72,92,97,55,84,62,67,85,78,2
,58,84,77,69,92,86,70,94,83,69,88,86,63,83,84,67,85,82,2
,64,82,87,72,102,95,69,93,82,67,85,89,62,79,75,65,80,75,2
,63,89,47,70,70,109,64,73,51,67,94,120,58,68,62,60,72,48,2
,63,63,74,56,75,100,56,71,56,71,94,117,51,69,70,59,79,60,2
,56,82,56,60,92,107,55,70,70,70,88,100,55,73,76,63,82,71,2
,64,85,74,69,91,92,56,85,85,66,83,93,56,76,79,64,84,81,2
,66,91,71,70,92,92,65,95,80,64,86,86,57,72,91,64,78,83,2
,67,81,62,69,89,102,72,107,60,67,89,100,56,74,62,62,81,49,2
,60,64,65,68,88,115,72,81,57,68,92,121,53,57,63,63,84,51,2
,54,67,84,64,79,104,65,96,65,70,91,102,51,84,71,66,86,76,2
,53,65,85,63,88,79,72,95,75,68,87,87,65,85,77,67,85,83,2
,56,82,77,68,92,90,71,92,77,65,83,88,65,85,60,67,83,83,2
,62,77,62,66,71,97,68,88,56,66,91,104,60,56,64,64,82,45,2
,56,62,78,56,76,100,66,90,59,71,99,121,47,65,80,65,89,48,2
,54,77,54,63,94,113,65,86,72,74,94,102,51,71,81,68,85,75,2
,65,99,76,72,100,92,65,85,88,70,88,84,53,59,80,66,81,87,2
,75,93,67,75,95,88,65,81,87,65,80,84,44,50,94,64,83,80,2
,63,63,65,69,83,120,62,91,17,71,115,126,36,44,4,63,83,43,2
,49,58,83,63,86,108,67,91,46,82,94,123,38,56,64,63,85,60,2
,49,69,87,65,90,86,70,101,65,70,88,91,52,88,67,68,87,86,2
,60,86,70,72,92,94,78,99,84,67,86,77,69,85,59,68,81,92,2
,64,87,83,64,64,72,73,89,76,66,86,87,63,78,71,62,78,55,2
,61,57,112,54,84,78,66,89,44,68,97,132,58,75,84,62,88,50,2
,51,78,51,67,95,108,65,83,65,71,93,110,55,69,75,68,88,63,2
,64,92,62,72,98,103,62,81,92,69,88,89,53,55,82,67,83,88,2
,72,98,71,75,101,88,66,107,65,65,79,78,49,67,91,65,84,86,2
,69,76,64,74,88,103,76,90,79,65,89,102,54,81,55,60,65,38,2
,55,55,71,64,79,119,65,83,69,69,98,119,56,57,81,56,91,45,2
,46,63,81,60,82,92,64,95,54,73,92,100,54,91,59,67,83,79,2
,51,75,82,63,86,81,72,99,89,68,86,80,71,96,71,64,80,87,2
,59,77,91,70,105,87,72,85,82,65,84,84,70,84,78,63,82,76,2
,56,63,71,65,39,84,63,84,38,69,102,121,63,68,72,66,96,48,2
,49,65,59,43,82,118,62,79,57,76,98,117,52,69,73,71,88,54,2
,56,84,53,64,102,110,60,83,87,73,91,97,52,56,76,66,87,80,2
,68,96,73,78,103,89,69,102,79,68,86,84,49,70,96,69,81,86,2
,71,86,71,76,90,88,71,83,87,65,84,88,52,73,63,63,76,56,2
,62,63,65,68,82,120,63,85,67,66,89,116,51,59,56,63,90,51,2
,51,62,73,64,86,103,66,93,53,69,93,112,49,77,31,70,83,66,2
,51,68,79,68,92,89,71,100,74,70,88,93,64,92,72,67,82,82,2
,55,73,89,73,100,91,75,96,80,66,84,81,72,90,74,66,85,85,2
,59,82,59,72,84,93,73,100,62,65,89,101,63,60,60,65,78,50,2
,63,74,71,63,81,85,72,91,55,70,99,120,48,75,78,63,86,52,2
,58,74,72,63,88,103,64,76,71,73,94,105,55,67,78,66,82,70,2
,60,89,67,68,95,100,58,76,87,70,87,91,58,92,57,64,80,83,2
,68,86,63,71,91,97,62,97,76,65,80,79,65,72,90,63,82,83,2
,61,65,85,66,75,96,69,81,73,63,83,102,58,82,74,61,73,45,2
,50,62,74,61,91,105,63,84,56,64,88,121,56,54,60,60,84,46,2
,51,71,75,70,97,99,65,91,62,68,91,104,49,79,58,65,83,71,2
,56,77,79,71,88,92,68,97,81,68,87,88,62,85,86,64,81,87,2
,61,83,83,69,96,89,72,101,83,65,83,79,64,81,63,64,84,83,2
,60,70,68,71,90,112,74,92,50,65,88,108,59,67,57,65,81,46,2
,55,67,58,66,86,115,67,84,51,70,101,118,50,68,69,65,90,49,2
,56,79,56,65,90,110,62,76,75,74,92,101,52,70,79,68,86,76,2
,65,98,76,70,100,92,60,87,93,68,88,82,51,64,87,66,84,84,2
,71,87,67,73,96,91,61,67,95,65,81,85,46,44,90,64,84,75,2
,61,62,63,70,80,128,54,79,42,68,108,123,38,58,57,64,85,47,2
,48,59,82,62,88,107,61,88,37,79,96,116,45,59,55,63,83,62,2
,48,68,83,65,88,87,68,104,68,71,90,89,51,84,76,63,87,86,2
,56,83,77,69,95,92,78,102,84,68,85,83,66,86,63,66,84,84,2
,62,78,95,67,71,75,74,89,75,65,83,95,62,75,63,62,73,41,2
,60,70,86,56,73,79,67,83,47,64,87,115,58,76,81,58,84,51,2
,57,78,50,60,95,115,62,78,65,67,91,107,56,70,77,64,87,67,2
,63,91,65,71,96,99,60,85,94,68,89,90,53,59,87,65,84,85,2
,72,100,68,73,102,89,67,100,74,65,81,83,47,67,96,65,84,84,2
,68,66,70,73,83,105,66,53,11,67,94,117,48,48,25,62,76,50,2
,50,57,76,63,83,116,49,89,39,73,99,119,41,47,51,60,81,56,2
,48,68,81,62,80,91,67,97,62,73,90,95,48,89,71,63,87,80,2
,56,78,84,64,89,84,75,103,85,68,87,85,68,92,63,67,85,88,2
,60,76,88,67,83,78,74,84,83,66,88,85,67,80,72,63,75,55,2
,56,63,118,60,74,68,63,81,46,72,110,126,60,66,80,60,89,48,2
,53,72,60,60,87,103,60,79,64,79,94,111,54,72,73,68,84,64,2
,63,97,58,71,104,105,60,81,96,71,90,90,51,59,85,63,80,86,2
,73,100,64,76,95,89,64,99,76,66,79,82,50,76,93,64,86,86,2
,70,71,66,71,89,102,67,64,38,66,97,119,53,56,35,63,75,47,2
,54,62,73,67,88,110,55,92,35,74,99,115,48,62,62,60,85,59,2
,51,67,79,66,83,94,67,90,55,73,91,97,52,83,63,65,86,78,2
,55,79,80,65,89,87,70,100,80,68,88,86,67,93,68,67,83,85,2
,60,75,88,71,100,88,74,83,80,65,83,86,68,82,78,62,73,55,2
,59,78,101,71,81,72,62,76,49,67,96,110,63,79,78,59,88,48,2
,57,67,60,63,86,100,58,80,68,72,96,108,58,65,70,67,87,62,2
,56,83,54,70,104,108,63,90,83,71,90,97,49,52,76,67,86,78,2
,67,98,65,78,97,91,70,97,76,67,86,83,46,76,91,65,83,87,2
,71,85,76,71,85,88,78,122,82,67,86,90,56,67,37,62,76,55,2
,60,59,81,63,79,129,83,81,71,65,83,116,54,71,74,61,87,46,2
,51,69,81,60,80,103,64,89,63,65,92,108,63,103,38,65,79,70,2
,53,61,83,62,83,87,69,96,76,68,83,91,72,86,76,62,79,84,2
,55,88,76,66,95,93,70,84,76,64,84,77,65,85,78,62,79,83,2
,67,98,51,65,63,90,63,80,63,64,82,109,62,73,70,61,80,46,2
,65,60,52,54,82,118,63,93,58,64,92,116,57,78,65,62,83,51,2
,51,76,59,63,87,107,71,95,71,68,89,101,61,72,72,64,86,71,2
,63,91,76,68,97,94,72,92,82,67,87,89,56,70,83,66,83,81,2
,69,92,69,73,97,91,67,80,87,65,83,81,53,55,92,65,83,82,2
,66,73,58,70,79,111,64,94,41,66,91,109,42,56,62,63,80,51,2
,54,56,75,61,84,115,70,91,48,70,95,121,48,75,57,63,85,50,2
,49,69,79,64,86,97,70,98,62,71,89,99,59,88,63,66,85,76,2
,56,75,86,67,88,84,73,95,86,67,85,86,68,90,77,64,82,84,2
,59,80,95,67,84,75,71,92,81,63,80,88,67,85,65,63,82,73,2
,59,72,41,65,87,144,68,88,28,69,114,131,63,76,67,64,91,51,2
,54,67,42,62,76,134,65,83,64,82,96,111,57,72,76,67,86,58,2
,57,86,60,60,96,108,63,86,81,71,91,95,56,66,77,65,85,80,2
,68,94,73,73,103,88,67,99,86,67,84,82,51,68,88,65,84,84,2
,70,85,71,76,94,89,70,71,99,63,82,88,54,68,85,64,81,62,2
,60,63,63,67,76,128,54,71,60,70,113,116,55,80,85,63,88,41,2
,49,60,80,59,86,112,56,88,48,82,96,110,62,70,44,67,83,64,2
,51,71,84,66,85,83,69,107,80,72,89,89,57,84,82,64,88,86,2
,57,80,80,66,90,89,79,112,85,66,81,79,65,91,61,67,85,85,2
,54,43,81,75,120,100,79,93,63,63,87,103,63,64,48,63,73,55,2
,44,75,59,80,71,107,70,90,36,67,95,115,49,67,73,59,80,53,2
,59,79,51,60,91,118,65,78,69,71,89,107,53,67,79,63,88,70,2
,65,94,64,69,99,98,60,81,103,67,88,88,56,80,70,65,83,88,2
,71,99,69,73,96,87,63,105,65,65,81,84,59,63,95,63,83,83,2
,65,61,51,67,71,143,70,62,75,65,92,118,50,82,86,63,97,43,2
,50,62,72,57,84,116,54,91,56,72,103,105,60,73,52,71,88,59,2
,51,66,79,63,81,93,67,93,56,76,91,99,61,87,63,67,85,77,2
,55,79,82,65,93,84,71,97,83,67,87,85,69,94,71,66,83,86,2
,62,83,92,68,79,73,71,83,83,66,87,87,67,84,71,63,75,52,2
,56,47,114,60,81,70,64,85,54,67,90,118,60,64,76,60,87,54,2
,44,71,68,63,88,96,62,81,66,69,95,108,47,57,71,66,86,60,2
,60,86,63,71,99,104,63,88,90,71,90,94,44,56,77,66,85,76,2
,67,94,71,75,102,92,67,100,66,67,86,86,45,71,91,65,83,83,2
,68,82,67,73,87,97,73,82,83,67,83,95,52,71,71,62,72,50,2
,59,64,70,66,86,103,63,84,65,65,92,112,49,50,74,59,85,59,2
,52,67,73,65,82,105,64,91,63,70,91,107,47,83,56,64,84,68,2
,53,68,81,64,89,84,71,97,71,68,88,93,62,87,70,65,84,80,2
,55,77,86,71,104,96,73,95,86,67,85,78,67,90,68,64,83,86,2
,56,67,35,78,106,168,72,98,31,67,94,120,68,85,60,64,86,49,2
,51,70,56,71,71,141,70,86,59,74,106,104,62,67,70,66,83,61,2
,58,83,59,57,92,109,62,67,76,76,89,100,53,66,75,64,81,74,2
,66,89,67,70,91,95,55,82,74,67,86,88,51,72,92,63,79,82,2
,65,76,73,67,84,97,68,108,91,64,80,87,59,96,65,63,83,70,2
,57,67,80,65,87,104,79,99,56,67,105,125,66,69,51,64,84,46,2
,52,67,68,67,97,105,70,80,58,77,94,115,53,59,72,64,83,59,2
,55,74,74,73,92,97,62,90,67,70,87,97,53,85,74,64,83,76,2
,60,83,74,70,95,92,69,96,84,67,87,87,66,87,81,65,84,87,2
,63,79,74,70,86,88,74,103,79,67,87,88,63,77,55,65,80,66,2
,60,73,74,64,83,100,72,84,47,68,99,128,58,73,64,64,91,52,2
,57,71,64,63,85,108,65,86,56,75,97,114,56,71,73,68,89,58,2
,59,86,58,67,98,108,64,83,84,72,91,97,54,67,85,67,83,79,2
,67,94,71,75,102,89,65,95,95,67,83,80,52,65,92,64,81,85,2
,70,81,60,74,90,99,66,81,74,64,84,99,53,77,64,62,74,51,2
,58,57,71,68,84,116,62,88,69,67,94,112,55,47,73,60,86,51,2
,48,65,83,63,80,103,65,91,52,71,93,105,42,73,54,66,87,70,2
,52,67,90,63,89,82,70,101,79,69,88,88,61,91,84,67,86,85,2
,55,75,81,70,99,97,75,97,80,65,82,83,69,86,60,66,83,78,2
,57,71,48,63,46,116,71,88,39,66,98,123,62,64,60,65,88,48,2
,54,68,59,46,82,110,64,82,52,74,97,112,53,70,74,67,87,57,2
,56,81,48,64,97,113,60,79,78,72,91,98,51,59,72,66,85,75,2
,66,98,71,74,103,92,63,98,90,67,85,86,46,60,93,65,84,84,2
,71,86,71,75,91,90,69,78,96,64,83,88,47,66,78,63,79,63,2
,60,62,63,67,83,127,61,79,64,67,98,115,54,77,80,63,87,48,2
,50,59,76,64,84,111,63,92,53,74,95,111,63,88,32,67,85,67,2
,48,68,81,64,89,83,70,100,78,70,88,88,65,86,79,66,88,84,2
,57,84,76,71,96,93,76,105,84,65,84,83,67,87,65,67,86,86,2
,62,75,40,78,116,121,76,91,55,65,88,110,61,53,43,64,79,59,2
,57,65,60,77,77,113,67,88,47,68,96,118,45,72,73,63,88,51,2
,55,78,52,61,92,115,63,68,71,72,93,103,54,66,73,67,87,72,2
,63,94,64,70,100,99,54,89,96,69,88,89,50,60,84,65,83,83,2
,72,98,66,74,96,90,67,88,86,65,81,84,47,55,88,64,83,79,2
,68,73,61,71,85,111,69,108,32,67,100,119,41,37,34,62,77,52,2
,55,60,77,64,84,106,76,89,59,76,96,115,35,56,71,63,91,54,2
,50,68,75,64,85,93,69,92,67,72,92,96,49,83,71,68,84,78,2
,55,77,77,67,92,89,72,97,82,69,85,89,66,92,66,67,87,80,2
,63,95,83,71,98,92,73,89,78,64,88,83,66,86,79,66,83,76,2
,65,68,78,63,47,101,65,83,47,71,108,113,64,83,73,65,91,54,2
,55,70,55,47,84,110,62,79,60,79,96,111,60,65,74,69,87,59,2
,58,80,57,67,99,109,62,84,79,71,91,99,49,59,75,67,83,75,2
,63,90,68,75,99,92,66,92,83,67,86,86,48,67,89,65,86,88,2
,67,84,76,73,88,88,75,112,87,65,84,89,55,77,48,65,80,49,2
,60,62,79,63,72,135,76,80,56,66,89,116,52,48,67,63,84,56,2
,52,67,86,56,78,94,66,89,56,67,88,101,47,82,78,66,86,73,2
,54,69,81,60,79,89,66,88,80,67,87,87,62,84,74,65,79,87,2
,56,79,83,67,112,98,65,80,71,65,80,90,63,83,71,62,83,66,2
,61,81,56,78,78,119,64,93,56,67,107,120,60,69,59,66,93,44,2
,59,63,66,57,75,112,68,90,65,79,96,113,54,75,69,70,85,60,2
,55,83,62,62,94,105,70,96,72,71,90,97,60,74,78,66,85,77,2
,66,92,80,71,99,88,71,87,86,67,86,85,54,65,87,66,82,84,2
,69,86,68,74,95,92,67,87,88,65,83,86,54,75,88,64,81,70,2
,62,69,58,68,75,124,66,89,52,67,99,117,54,50,62,65,83,50,2
,52,56,78,59,83,119,67,91,51,75,94,120,43,63,63,65,84,57,2
,48,68,79,63,88,92,70,100,64,71,89,94,52,86,70,65,87,81,2
,55,76,88,67,88,83,75,97,86,67,83,81,65,88,66,68,83,87,2
,60,85,92,68,84,80,70,80,81,63,84,87,67,84,71,65,83,75,2
,62,69,75,58,54,103,63,87,31,68,99,121,60,70,75,66,94,43,2
,53,65,53,48,79,124,64,84,64,74,94,113,53,65,76,70,84,60,2
,57,88,60,63,99,105,63,88,86,70,89,94,52,64,80,65,85,80,2
,70,93,73,76,105,90,71,99,79,66,83,84,53,68,95,69,81,83,2
,69,83,71,77,92,90,71,79,91,63,83,87,54,92,50,60,77,65,2
,58,63,66,67,81,128,57,73,75,67,96,118,63,68,90,63,98,43,2
,49,58,79,62,86,111,57,89,51,73,96,114,53,67,51,71,83,64,2
,48,67,89,66,89,83,71,104,76,71,85,88,57,86,78,65,87,86,2
,57,81,79,71,96,96,77,101,84,65,84,81,66,84,64,67,84,87,2
,63,83,88,67,65,72,74,89,74,65,87,95,63,75,57,63,76,54,2
,62,66,77,53,67,78,67,84,48,67,94,123,56,68,75,61,83,50,2
,55,72,58,58,92,112,63,79,63,71,94,108,54,70,75,65,88,64,2
,60,92,60,70,96,103,60,87,92,70,88,92,51,56,83,67,86,84,2
,71,103,63,72,102,90,67,97,67,65,81,80,48,70,96,67,82,84,2
,72,79,71,75,88,96,80,135,52,64,88,97,45,25,22,59,62,43,2
,56,57,74,67,87,112,92,94,57,68,94,119,26,43,78,54,85,53,2
,49,69,80,64,79,100,69,88,52,71,92,102,42,78,63,65,85,72,2
,54,69,87,63,88,80,71,97,80,68,85,89,61,86,75,66,83,83,2
,55,75,89,71,102,99,73,94,82,64,86,80,66,84,63,66,84,85,2
,58,72,56,67,51,115,70,88,34,68,96,115,61,73,70,64,83,51,2
,54,64,57,48,80,119,64,80,52,72,98,115,56,71,75,65,89,54,2
,55,76,48,63,92,114,62,79,75,73,94,101,56,71,77,70,87,72,2
,64,94,67,70,94,96,62,87,100,69,86,88,56,70,80,67,85,85,2
,72,98,64,72,97,89,63,80,78,64,81,85,52,65,87,65,80,76,2
,66,67,54,70,80,138,62,77,59,68,101,129,50,72,70,64,90,51,2
,52,64,77,62,83,107,60,88,57,74,89,111,53,69,57,66,80,62,2
