Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,Class
,60,85,73,63,89,102,64,86,70,56,74,78,61,82,70,64,86,70,1
,63,79,71,67,83,95,63,88,68,57,74,78,62,83,71,65,88,69,1
,62,80,68,64,89,91,64,87,70,59,74,75,65,83,71,66,88,70,1
,62,80,65,70,99,99,65,88,71,56,74,78,63,82,71,67,88,68,1
,62,80,76,76,103,103,63,86,65,59,74,82,61,80,63,67,91,62,1
,65,97,62,76,97,94,65,96,60,58,74,86,65,99,46,67,80,63,1
,67,63,52,71,82,89,68,83,62,58,74,79,70,67,61,62,83,65,1
,55,84,63,64,91,99,63,83,60,57,74,79,54,78,79,63,84,71,1
,65,83,66,68,87,100,60,77,79,55,73,71,59,76,80,64,87,72,1
,65,86,69,66,87,101,57,76,81,55,73,78,58,64,56,66,89,70,1
,65,85,66,66,88,99,63,103,63,59,74,79,54,75,79,67,88,60,1
,65,87,62,67,89,106,76,98,76,59,74,83,63,92,16,67,92,57,1
,64,99,52,64,90,105,63,71,61,56,72,78,60,70,62,59,83,67,1
,69,63,63,65,75,108,57,89,62,56,74,83,63,80,68,66,84,68,1
,57,82,79,62,88,99,65,87,71,56,72,71,65,83,68,66,86,76,1
,62,76,76,65,78,88,65,92,69,55,73,75,64,88,70,66,88,70,1
,58,71,54,61,86,86,67,90,69,57,74,78,66,81,71,67,87,68,1
,58,78,74,70,106,107,65,87,65,59,74,83,64,82,66,67,91,63,1
,65,102,39,79,100,99,67,91,57,58,74,83,67,99,49,67,79,64,1
,69,65,60,70,71,84,65,80,63,58,72,79,71,70,62,63,84,65,1
,55,83,64,59,91,96,60,80,60,55,73,79,56,77,78,64,86,70,1
,64,86,67,67,87,99,61,80,76,55,73,74,61,75,78,65,88,73,1
,64,85,68,65,86,99,57,76,80,55,73,78,56,66,65,67,90,70,1
,64,83,65,65,85,99,63,100,67,57,74,79,53,76,72,67,89,63,1
,65,86,64,65,89,104,76,100,66,57,74,83,60,83,67,67,93,65,1
,67,93,51,67,90,111,76,102,59,59,74,82,62,75,46,69,80,70,1
,67,74,59,65,74,110,71,79,70,56,72,79,59,79,62,62,86,67,1
,60,87,76,59,84,101,60,87,72,55,73,75,60,82,69,65,87,73,1
,63,76,78,63,81,92,65,90,70,55,73,75,62,83,70,65,88,68,1
,60,78,72,62,83,89,65,85,72,55,73,75,63,81,71,66,88,71,1
,59,71,66,67,104,109,64,89,70,56,74,79,62,81,70,67,89,63,1
,58,79,79,78,101,103,65,88,66,59,74,79,61,80,64,68,92,60,1
,59,72,88,72,82,94,69,103,63,59,72,82,61,78,59,68,83,69,1
,60,83,73,63,79,93,71,77,61,55,73,79,62,78,74,63,84,66,1
,63,82,66,62,88,99,59,81,68,55,73,75,60,73,80,65,88,73,1
,64,84,67,67,88,98,60,77,78,55,73,75,56,70,75,67,88,68,1
,65,88,69,67,92,101,60,85,73,55,73,78,54,62,75,66,86,67,1
,67,86,64,70,95,108,65,97,71,55,73,82,53,79,70,67,89,65,1
,65,82,54,70,83,98,71,90,55,57,74,83,59,75,61,66,79,67,1
,60,70,75,63,81,101,66,78,75,56,72,79,61,79,66,63,86,64,1
,59,84,79,62,82,99,60,87,72,55,73,79,61,82,72,65,83,69,1
,62,75,73,61,75,91,66,89,71,55,73,78,61,87,64,63,82,67,1
,62,88,62,58,76,100,67,88,73,55,72,79,65,79,70,63,81,68,1
,63,70,72,60,86,103,65,88,68,53,72,79,62,77,68,62,81,67,1
,57,80,70,63,73,95,67,88,70,55,73,79,60,78,69,62,83,70,1
,63,83,56,59,84,102,67,92,67,55,73,83,58,71,69,63,85,60,1
,64,83,67,63,79,96,67,92,73,59,74,75,58,87,67,65,88,68,1
,63,80,67,62,85,99,68,97,73,59,74,78,65,83,68,66,88,68,1
,63,82,68,65,86,100,71,95,72,59,74,78,65,84,67,67,88,68,1
,63,81,69,65,83,97,72,99,73,59,74,78,63,84,73,67,88,68,1
,63,82,67,63,83,99,72,100,73,59,74,79,64,80,76,67,89,65,1
,63,81,64,63,87,102,74,97,76,59,74,82,66,107,59,68,91,63,1
,64,90,59,65,87,105,72,93,78,59,72,82,73,73,73,68,83,68,1
,67,80,60,66,85,108,68,88,58,55,73,82,58,75,69,64,83,64,1
,63,81,64,63,80,109,67,89,71,56,74,79,57,78,68,64,85,70,1
,63,81,75,61,83,93,67,90,70,57,74,71,62,87,72,65,87,73,1
,62,79,71,63,83,88,67,90,68,57,74,75,63,82,72,66,89,70,1
,60,71,66,67,97,101,66,86,70,59,74,78,63,81,68,68,92,66,1
,57,75,77,75,100,103,64,88,64,59,74,83,62,82,63,70,94,63,1
,62,92,55,75,93,119,66,92,56,58,74,86,65,98,54,69,84,67,1
,67,83,74,68,75,91,63,69,55,59,72,79,67,55,72,65,86,68,1
,63,83,69,60,91,95,54,80,62,55,73,78,47,78,81,64,85,73,1
,63,84,67,68,90,96,58,76,78,55,73,74,59,75,79,63,88,70,1
,64,85,70,67,88,97,56,75,82,55,73,75,57,67,47,67,88,72,1
,67,85,65,67,88,103,62,103,63,59,74,82,55,74,84,69,91,60,1
,65,84,59,67,88,105,76,96,74,58,74,82,62,89,15,69,93,57,1
,68,101,54,67,92,103,67,81,53,56,72,78,64,72,67,68,81,66,1
,67,61,63,66,74,108,62,86,61,57,72,82,56,79,66,63,86,67,1
,53,81,82,59,85,97,62,87,68,56,72,71,61,83,67,65,88,74,1
,61,76,77,63,79,88,64,90,69,55,73,75,65,88,70,67,89,71,1
,58,73,49,62,86,87,67,86,69,56,74,75,63,80,70,67,88,68,1
,59,80,76,71,108,107,64,88,64,58,78,83,62,83,62,67,92,63,1
,68,105,31,80,101,98,66,94,55,60,79,83,67,103,51,67,80,68,1
,70,63,58,72,77,83,64,73,57,60,75,79,70,62,65,64,86,64,1
,55,80,62,63,91,96,59,81,60,57,74,79,52,78,81,67,87,71,1
,63,86,67,69,88,98,60,77,77,55,73,71,58,75,78,67,87,71,1
,65,86,70,66,86,97,57,74,80,55,73,75,55,67,56,66,89,72,1
,65,86,67,65,89,100,62,105,63,59,74,79,53,76,74,68,90,63,1
,66,86,61,67,87,105,76,99,70,59,74,83,68,125,15,70,95,61,1
,68,99,51,67,91,109,74,98,63,56,72,82,82,80,46,70,79,68,1
,70,73,57,64,70,111,70,84,59,57,72,79,60,79,60,62,87,67,1
,59,84,77,56,83,100,61,84,70,56,72,75,60,86,67,65,85,73,1
,62,76,78,63,81,92,63,90,70,55,73,75,64,84,67,64,88,68,1
,60,79,68,62,81,88,66,87,69,57,74,75,64,83,70,66,88,70,1
,59,73,66,68,112,118,65,89,66,58,74,79,62,83,66,67,90,63,1
,57,72,78,80,98,100,67,90,65,58,74,79,64,85,62,68,92,56,1
,58,76,88,72,88,96,70,104,64,59,72,75,63,70,62,67,81,68,1
,61,80,74,67,82,98,74,84,61,56,74,79,55,77,70,63,85,65,1
,63,86,67,63,86,98,63,80,69,55,73,75,59,73,83,64,87,73,1
,65,84,68,66,89,97,62,79,77,56,74,75,58,72,77,68,88,70,1
,66,85,68,69,88,99,60,81,78,56,74,75,55,70,73,67,87,68,1
,64,84,67,67,89,99,64,101,66,56,74,79,54,79,86,66,88,65,1
,63,79,65,67,86,100,73,90,75,59,74,79,67,115,35,67,89,62,1
,62,83,63,65,86,102,70,94,63,59,72,79,79,84,70,67,85,67,1
,62,73,72,64,80,100,67,88,56,57,72,78,62,81,66,64,81,67,1
,59,79,76,62,78,99,63,85,70,55,72,78,62,84,68,63,81,68,1
,61,76,72,61,79,96,63,86,67,56,72,78,63,79,73,63,85,70,1
,59,75,70,63,88,96,63,79,73,56,72,75,60,75,71,65,84,69,1
,56,72,68,67,93,99,60,80,70,56,74,79,60,88,64,64,86,65,1
,57,80,62,71,96,107,63,92,73,59,78,83,64,76,73,65,87,73,1
,63,88,66,72,96,96,66,84,68,60,75,75,59,79,70,67,90,69,1
,65,83,67,73,97,96,63,87,70,58,74,78,60,80,71,68,90,68,1
,63,83,69,75,98,96,63,81,71,58,74,78,59,76,66,68,91,66,1
,63,76,77,74,95,94,62,88,66,59,74,82,60,85,64,69,91,63,1
,61,84,35,73,96,125,67,98,57,58,74,86,67,102,53,67,83,66,1
,63,76,63,70,81,101,69,79,56,56,72,82,68,65,70,64,84,67,1
,61,83,69,63,92,94,60,80,64,55,73,78,51,73,78,64,87,72,1
,64,85,67,69,93,99,59,76,76,55,73,71,56,72,78,66,88,74,1
,65,87,70,70,85,99,59,78,81,55,73,75,54,66,53,67,89,71,1
,66,86,67,65,88,100,63,105,68,59,74,82,54,74,77,68,91,61,1
,66,85,63,67,88,105,76,100,73,59,74,83,64,115,34,69,95,63,1
,69,104,49,67,92,110,71,78,76,58,72,79,78,74,55,68,79,67,1
,71,67,59,66,72,110,62,87,65,56,72,82,58,78,65,62,87,68,1
,56,80,81,59,83,99,63,89,72,56,74,74,61,83,69,66,87,76,1
,61,76,76,64,80,89,68,103,83,56,72,74,65,84,71,67,90,70,1
,58,72,55,62,83,86,73,89,76,57,74,75,64,83,68,68,88,70,1
,57,76,76,67,103,103,67,92,70,56,74,83,64,80,61,68,92,62,1
,66,109,54,77,99,98,70,97,66,58,74,87,66,106,42,67,77,63,1
,73,62,57,70,72,84,70,87,70,59,74,79,72,73,56,61,86,63,1
,55,83,59,60,91,96,66,87,64,55,73,79,56,78,79,65,85,70,1
,63,85,67,68,87,98,63,80,79,55,73,71,59,76,80,65,88,75,1
,66,88,68,65,84,97,59,79,84,55,73,75,56,67,60,67,91,70,1
,67,86,64,64,86,101,67,122,75,57,74,79,54,72,76,68,89,62,1
,66,86,62,65,88,106,88,103,70,59,74,82,60,101,10,68,94,58,1
,70,103,48,67,92,108,76,90,66,56,74,79,67,76,62,68,80,68,1
,70,64,59,66,75,109,65,91,63,57,72,79,58,79,63,63,87,67,1
,55,79,83,60,86,99,68,99,84,55,73,74,61,83,71,66,87,76,1
,61,76,78,64,81,91,67,94,73,56,74,75,64,86,71,67,89,69,1
,59,73,59,62,83,86,71,93,71,56,74,78,65,83,70,67,87,68,1
,57,77,76,68,107,108,68,94,69,58,74,83,64,83,63,67,92,63,1
,66,105,46,80,104,100,71,96,63,60,79,83,68,101,48,67,80,65,1
,71,66,58,73,76,88,71,92,74,60,73,79,70,71,61,63,84,65,1
,56,84,63,62,91,96,65,85,63,55,73,78,55,78,79,64,86,70,1
,64,85,67,68,88,99,61,82,79,55,73,74,59,76,80,65,88,72,1
,65,86,67,65,84,99,62,83,87,55,73,78,56,64,63,67,90,70,1
,65,84,65,63,86,102,67,108,72,59,74,79,52,71,65,68,89,65,1
,66,88,65,67,92,104,80,110,73,59,74,82,62,108,63,68,91,68,1
,69,96,50,70,94,108,87,118,73,56,72,79,75,76,35,67,81,68,1
,68,76,55,66,72,109,79,88,75,55,73,79,60,78,57,63,88,65,1
,62,88,76,58,85,103,66,90,75,55,73,75,61,81,67,66,86,71,1
,64,76,79,63,83,92,68,93,75,56,74,75,63,83,70,65,87,70,1
,60,76,73,63,83,89,71,94,76,56,74,78,63,79,70,66,87,69,1
,58,70,68,64,89,100,70,92,74,59,74,78,60,77,68,66,86,67,1
,57,83,74,71,102,108,68,90,75,59,74,79,60,79,72,65,83,68,1
,64,88,10,76,93,128,67,88,65,59,78,87,57,76,67,63,83,66,1
,62,76,61,70,90,88,67,90,74,61,75,82,58,75,71,63,84,62,1
,59,81,68,67,88,96,63,84,76,58,72,78,58,79,71,64,86,69,1
,63,84,67,68,90,102,65,89,75,55,73,79,61,77,68,66,86,69,1
,64,83,67,67,87,101,68,96,73,55,73,79,60,81,66,65,85,67,1
,63,80,66,65,82,100,71,99,77,55,73,79,62,82,67,65,88,67,1
,63,82,69,64,87,99,74,98,76,55,73,79,63,82,68,66,87,67,1
,63,79,70,65,87,98,75,100,79,55,72,78,61,81,72,66,88,68,1
,61,82,68,66,86,99,76,102,79,57,74,78,61,79,71,67,89,68,1
,63,82,67,66,89,100,74,94,76,57,74,78,61,81,61,68,90,65,1
,63,87,58,70,95,105,70,85,75,59,74,79,60,74,67,67,85,69,1
,63,67,71,68,81,101,65,92,73,59,74,79,56,73,71,65,86,62,1
,57,86,75,62,81,100,67,89,75,59,74,75,57,81,70,66,88,71,1
,65,84,66,62,85,97,68,94,74,56,74,74,61,86,73,66,88,71,1
,63,75,70,64,85,95,68,91,73,56,74,75,63,81,71,66,89,69,1
,60,78,67,68,99,99,66,87,70,56,74,79,63,80,69,67,91,64,1
,60,74,75,75,99,96,66,92,65,56,74,83,64,85,63,68,89,62,1
,57,71,75,73,87,108,70,102,61,58,74,82,62,73,60,66,83,70,1
,57,79,70,65,78,105,71,74,62,56,74,79,57,75,72,63,86,67,1
,60,82,67,60,88,99,58,89,78,55,73,75,57,76,83,62,84,74,1
,62,84,67,65,90,98,63,79,78,56,72,71,57,76,76,62,89,71,1
,65,85,70,68,87,97,60,78,81,57,74,75,57,66,56,67,88,68,1
,67,86,67,67,90,102,65,106,64,59,74,82,56,76,89,67,90,61,1
,66,83,61,67,87,105,77,95,75,59,74,83,60,84,23,69,91,56,1
,68,100,53,67,96,107,68,81,60,58,72,79,60,72,69,67,79,69,1
,70,68,58,68,75,111,62,89,57,56,72,79,56,80,68,62,86,67,1
,57,81,80,60,84,99,64,87,70,56,72,75,63,85,70,66,87,75,1
,61,77,77,63,82,90,68,96,73,56,74,74,67,84,68,66,90,69,1
,59,76,63,62,81,87,70,90,71,57,74,75,64,83,70,67,89,69,1
,58,75,71,67,108,111,66,90,67,58,74,83,65,82,63,68,92,62,1
,58,75,68,79,97,98,68,96,67,58,78,87,67,99,45,67,79,58,1
,57,67,52,69,74,103,68,89,65,59,74,75,68,70,59,62,86,67,1
,48,82,62,59,87,102,65,81,60,57,72,79,54,76,76,65,84,68,1
,63,84,66,65,88,98,59,80,75,55,73,71,57,75,80,64,87,73,1
,64,85,68,65,83,96,58,76,81,55,73,78,54,66,63,66,89,69,1
,65,84,66,63,87,100,63,108,64,55,73,79,52,76,70,67,89,65,1
,65,86,64,66,88,103,78,104,63,57,74,83,58,69,68,68,95,66,1
,67,89,54,67,91,112,73,89,66,56,74,82,51,56,65,68,79,71,1
,65,78,59,65,78,111,68,80,80,58,72,79,49,76,66,62,86,67,1
,63,88,72,60,82,103,62,87,73,56,72,75,60,83,69,65,86,73,1
,65,76,79,62,83,92,67,93,72,56,74,75,63,83,71,65,89,70,1
,60,79,71,63,83,92,66,83,71,56,74,78,62,81,70,67,90,71,1
,60,74,63,67,102,103,63,87,69,57,74,75,62,86,67,67,89,63,1
,59,78,79,76,102,102,65,88,64,58,74,82,63,83,66,68,94,62,1
,59,71,84,76,98,105,67,96,60,58,74,82,66,90,56,69,85,71,1
,57,77,73,70,77,97,67,71,58,56,74,82,63,65,74,65,84,67,1
,61,84,68,62,92,99,55,81,66,57,74,75,53,78,81,64,88,72,1
,64,84,67,68,87,100,59,80,76,56,74,74,58,76,77,66,87,70,1
,64,85,68,66,88,98,59,78,80,56,74,75,55,66,55,66,88,69,1
,65,86,67,67,91,101,63,100,68,57,74,79,53,74,75,66,90,63,1
,65,83,63,68,89,102,73,97,70,59,74,79,63,100,35,68,91,60,1
,65,89,53,67,89,104,72,96,58,59,74,82,70,76,64,67,82,69,1
,64,73,69,66,75,106,70,90,64,57,74,75,60,85,65,63,84,67,1
,59,78,83,60,83,100,67,90,71,57,72,75,63,83,69,64,87,71,1
,59,75,75,63,79,94,67,92,69,56,72,78,63,84,71,65,86,68,1
,58,74,62,62,84,94,67,90,69,56,72,78,62,81,68,65,85,67,1
,56,67,71,68,101,102,68,96,64,55,73,79,63,85,60,64,85,65,1
,55,80,64,72,79,97,68,89,68,55,73,79,63,76,70,64,81,68,1
,63,83,64,63,93,100,63,79,71,57,74,82,57,73,82,63,83,67,1
,65,85,67,70,86,98,57,73,76,56,74,78,54,69,82,63,82,68,1
,65,87,65,67,88,102,56,80,67,57,72,75,52,70,75,62,81,68,1
,65,80,62,67,88,108,90,224,225,56,74,79,56,79,71,63,85,68,1
,61,79,69,67,89,91,97,88,65,56,74,79,60,80,70,65,88,67,1
,61,82,68,68,98,95,68,84,70,59,74,75,60,76,72,67,90,69,1
,63,83,68,74,99,94,62,83,68,58,74,75,59,79,70,67,89,67,1
,63,79,73,75,97,96,63,88,67,58,74,78,62,84,69,67,91,66,1
,67,107,24,75,98,127,65,92,56,59,74,86,63,87,64,66,80,67,1
,73,73,68,73,83,94,65,80,51,57,74,83,61,65,70,62,82,65,1
,60,83,72,64,92,92,60,79,59,57,74,79,53,75,73,63,86,68,1
,63,83,67,69,91,98,60,79,70,57,74,75,57,74,78,66,87,73,1
,64,85,67,69,89,96,57,77,80,55,73,75,55,67,65,66,89,70,1
,65,85,67,67,86,99,63,96,70,56,74,78,52,68,68,67,88,67,1
,65,85,65,66,88,103,73,103,62,59,74,83,55,74,77,67,92,63,1
,65,83,63,67,87,101,74,92,68,58,78,83,53,63,84,67,78,62,1
,64,88,60,67,96,102,65,73,80,58,72,78,51,75,80,62,84,67,1
,62,66,64,68,76,106,59,87,70,56,72,82,57,79,71,64,85,68,1
,55,80,79,60,83,96,63,86,68,56,72,74,60,83,69,65,88,73,1
,60,78,76,63,83,90,63,89,71,55,73,75,63,83,72,67,88,69,1
,59,75,56,63,83,88,65,85,68,56,74,75,62,82,67,67,88,68,1
,59,79,72,68,105,105,65,89,66,56,74,82,63,81,64,67,90,63,1
,60,72,69,78,97,98,66,92,64,58,74,83,63,89,55,67,82,55,1
,56,70,62,71,86,101,70,96,64,56,74,78,65,73,59,63,83,66,1
,58,83,63,64,84,103,68,81,60,57,72,79,56,79,70,63,84,68,1
,64,84,68,64,87,98,59,79,71,55,73,74,60,74,79,65,87,74,1
,65,86,67,65,86,99,59,76,79,56,74,75,56,71,73,65,90,70,1
,63,84,67,64,86,99,58,88,75,55,73,78,53,66,70,66,88,66,1
,66,86,65,67,89,103,70,107,58,59,74,83,54,71,75,68,95,64,1
,67,88,55,68,91,112,76,87,67,59,74,83,55,61,73,69,79,70,1
,65,78,57,66,79,111,63,76,79,58,72,82,53,75,65,62,88,67,1
,63,89,71,60,79,103,58,83,71,56,74,75,59,81,72,66,85,74,1
,65,76,78,62,83,92,64,88,67,59,72,74,63,83,71,65,88,70,1
,60,77,70,62,80,91,62,81,70,56,74,75,63,79,67,67,88,71,1
,57,66,60,67,108,107,62,87,67,56,74,79,61,82,65,67,91,61,1
,55,75,77,79,100,104,66,90,64,59,74,82,62,82,64,69,92,62,1
,58,72,88,72,83,98,70,104,60,56,72,82,61,76,63,67,82,71,1
,58,79,70,63,78,101,72,80,59,55,73,79,61,78,68,63,84,68,1
,62,84,67,61,88,98,62,83,68,55,73,75,61,76,78,64,87,74,1
,65,85,67,67,87,98,60,77,78,55,73,75,58,76,77,66,89,68,1
,65,84,67,66,88,99,58,81,81,57,74,78,57,69,57,67,89,70,1
,65,85,67,67,88,103,65,108,62,59,74,82,58,80,92,68,90,63,1
,65,83,61,67,88,104,77,92,76,59,74,79,58,67,35,68,90,54,1
,67,95,57,68,91,102,67,78,56,59,72,78,52,73,67,67,83,65,1
,65,63,65,66,76,106,59,86,64,56,72,82,57,79,70,64,87,67,1
,55,81,79,60,85,99,63,86,70,56,74,75,61,82,70,66,87,72,1
,62,78,77,63,83,92,63,88,68,55,73,78,62,82,71,66,88,70,1
,60,75,61,63,84,86,66,87,70,57,74,75,62,79,71,67,89,69,1
,60,78,63,67,99,103,64,86,70,58,74,79,59,78,71,67,88,66,1
,61,79,76,75,99,103,64,87,68,59,74,75,59,80,71,67,91,68,1
,58,64,85,75,96,124,64,88,62,58,74,83,62,76,65,68,87,64,1
,54,76,78,71,83,85,62,76,65,59,74,79,58,71,73,65,83,66,1
,60,81,69,63,85,96,59,80,66,55,73,79,55,74,75,64,83,69,1
,63,81,67,65,90,101,60,78,68,55,73,79,57,73,76,64,84,68,1
,62,80,68,67,87,99,62,88,69,55,73,79,59,79,70,65,85,68,1
,62,82,68,65,83,100,66,87,67,55,73,79,61,74,67,65,86,68,1
,63,81,67,63,84,100,67,89,68,55,73,79,59,76,70,64,85,67,1
,62,78,69,63,83,96,67,88,70,57,74,79,59,77,72,65,87,69,1
,60,80,69,63,85,96,67,89,72,55,73,78,63,83,70,67,88,68,1
,62,83,67,65,87,99,69,96,69,59,74,79,63,76,72,66,88,67,1
,63,83,66,66,90,103,69,85,78,59,74,79,58,76,74,67,88,65,1
,63,83,62,68,89,101,64,88,67,57,74,78,59,76,70,66,85,67,1
,60,71,71,67,81,102,63,86,68,55,73,82,58,76,68,64,86,65,1
,60,92,73,63,85,101,63,86,68,56,74,78,58,79,70,65,86,70,1
,66,81,66,64,85,99,64,86,69,57,74,78,60,78,71,65,88,69,1
,62,78,70,65,87,94,63,84,71,57,74,75,61,81,71,66,90,70,1
,60,76,67,67,96,96,63,86,68,56,74,78,61,81,69,68,91,67,1
,60,75,76,73,99,97,64,89,64,59,74,82,61,86,65,68,92,63,1
,59,80,67,71,81,101,67,97,60,58,74,82,64,77,59,67,81,70,1
,62,80,65,63,78,107,67,72,60,55,73,82,60,76,71,64,84,68,1
,63,83,67,61,88,99,56,80,66,57,74,75,60,75,80,65,86,73,1
,63,84,67,67,91,98,60,80,76,57,74,75,58,76,74,66,89,70,1
,65,83,68,67,86,96,60,79,81,55,73,78,59,67,56,67,89,71,1
,64,86,66,65,88,103,63,103,67,57,74,79,56,75,79,67,90,62,1
