Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,Class
,60,58,51,73,85,132,63,81,70,61,104,99,50,72,63,65,89,56,2
,52,81,79,63,76,104,60,86,60,72,71,85,51,66,58,62,86,72,2
,58,71,67,56,76,87,64,104,70,56,72,74,58,89,67,67,83,77,2
,56,60,83,68,111,88,76,102,83,56,66,67,67,84,75,68,88,88,2
,54,84,70,76,67,114,73,90,54,53,67,82,62,76,50,68,83,31,2
,62,68,67,56,79,112,64,81,51,51,63,99,58,76,70,67,88,63,2
,56,77,64,62,88,110,59,78,72,50,72,78,57,73,71,68,83,71,2
,62,79,70,71,105,100,59,81,87,56,72,70,53,57,70,66,83,82,2
,64,96,53,79,103,89,64,102,93,55,72,67,53,94,22,64,74,61,2
,66,66,52,73,80,118,74,95,81,55,79,99,65,67,71,62,86,55,2
,56,83,71,60,72,107,68,83,63,61,72,86,51,63,78,67,83,67,2
,63,78,70,55,67,92,63,92,70,55,72,71,53,80,80,66,82,79,2
,59,66,79,55,79,82,70,102,84,53,67,65,61,83,74,65,80,86,2
,57,83,87,65,98,102,72,84,62,53,63,88,60,64,60,62,70,41,2
,60,60,63,68,64,110,63,83,68,53,81,107,53,79,79,61,90,59,2
,51,74,63,55,89,103,61,85,68,63,72,79,60,78,73,69,84,68,2
,58,73,70,70,99,96,63,84,71,53,67,70,60,75,74,67,82,83,2
,60,90,70,77,106,89,63,91,82,53,65,69,57,70,75,64,78,79,2
,66,79,57,75,81,119,64,83,61,53,67,93,50,47,88,64,88,48,2
,67,102,52,62,83,110,61,83,67,56,66,84,43,69,67,67,83,68,2
,73,79,66,63,79,92,65,102,61,53,67,75,56,84,76,65,84,66,2
,60,71,88,66,108,94,77,111,67,53,63,75,63,89,55,66,87,77,2
,53,49,92,77,83,90,78,89,63,48,72,71,63,73,68,67,80,71,2
,49,85,70,62,70,107,65,80,48,55,72,98,56,80,77,64,87,55,2
,63,74,69,55,78,108,59,82,70,57,74,82,61,81,68,67,81,68,2
,60,82,64,63,102,102,60,81,81,55,72,71,56,51,76,64,82,79,2
,64,88,66,78,105,88,63,97,93,53,67,66,45,71,88,66,88,83,2
,65,78,55,76,82,126,66,69,64,56,72,91,56,70,82,70,84,53,2
,64,100,67,60,65,116,55,91,70,56,72,87,54,65,73,66,84,66,2
,48,64,75,66,92,82,85,97,84,47,67,66,71,97,60,64,81,88,3
,55,65,96,75,96,90,75,91,73,55,72,67,71,79,60,60,44,46,3
,43,30,105,52,5,98,63,75,34,53,59,110,54,52,83,44,82,54,3
,34,56,32,28,96,91,49,46,79,48,72,87,39,38,92,63,86,63,3
,48,73,48,72,93,103,35,52,84,56,63,75,32,51,74,65,78,88,3
,60,81,105,60,40,86,48,92,84,47,66,71,46,79,84,62,78,79,3
,64,83,67,44,94,101,70,102,71,48,59,72,56,60,73,62,76,76,3
,60,63,49,75,118,111,63,41,31,48,72,115,46,64,84,60,78,32,3
,55,83,68,86,103,86,43,89,51,57,74,95,49,59,71,64,92,59,3
,63,80,64,78,98,92,63,87,74,57,72,86,52,78,62,70,81,75,3
,59,63,93,75,91,84,73,123,58,56,72,75,65,101,59,66,80,75,3
,53,76,95,65,63,98,85,99,71,56,66,68,71,79,52,63,76,87,3
,57,75,1,58,107,103,69,88,39,51,66,82,58,76,53,59,95,49,3
,63,78,103,76,86,102,61,62,48,57,90,94,57,58,56,74,92,40,3
,51,29,39,71,104,121,51,76,91,69,75,95,50,71,92,71,78,62,3
,37,88,70,77,104,98,62,103,70,59,66,58,58,58,90,63,84,84,3
,66,91,60,76,106,96,68,80,87,49,65,65,38,35,44,61,76,81,3
,67,78,57,75,82,122,59,73,72,51,59,79,38,76,70,63,88,56,3
,63,76,80,60,57,140,58,80,75,49,63,97,56,60,81,70,90,44,3
,60,71,85,44,49,87,60,83,26,51,72,87,44,49,3,70,83,64,3
,51,51,72,47,95,91,65,111,67,56,72,67,48,98,88,63,85,94,3
,46,67,86,72,102,101,76,91,72,53,65,64,71,90,56,64,83,84,3
,56,80,81,76,92,94,70,103,65,53,65,71,67,72,50,65,64,54,3
,66,94,96,65,50,108,73,86,32,53,72,102,54,66,82,57,87,49,3
,66,68,71,51,99,108,62,78,68,55,73,91,50,67,70,67,86,64,3
,51,55,6,79,128,122,57,83,91,57,72,71,48,55,73,60,85,95,3
,48,81,66,89,100,88,60,90,87,57,67,66,46,63,101,63,82,86,3
,67,87,66,77,93,95,68,91,86,53,72,66,63,132,31,62,63,74,3
,59,54,56,65,66,129,61,58,91,53,72,119,88,67,80,57,96,61,3
,53,77,86,44,50,75,51,93,59,55,72,83,57,72,63,70,78,64,3
,57,58,64,40,48,89,67,76,75,55,72,71,57,76,97,62,82,89,3
,53,74,80,55,129,83,60,91,77,51,63,67,55,61,85,62,78,70,3
,55,47,44,85,50,118,65,85,56,51,72,91,49,78,64,63,86,56,3
,46,76,72,52,99,115,68,105,65,53,63,91,58,83,57,67,88,58,3
,61,79,71,70,76,92,77,103,75,53,73,83,62,71,69,69,92,57,3
,61,76,73,59,73,94,73,92,77,56,72,82,56,78,82,68,76,63,3
,60,76,58,65,114,120,68,91,74,53,72,70,62,77,71,61,74,80,3
,61,85,48,80,89,94,68,93,68,53,67,71,59,68,84,62,95,55,3
,71,113,67,65,83,120,65,83,71,56,74,86,54,61,78,68,87,64,3
,78,79,65,62,76,101,62,86,30,57,74,95,47,59,39,65,89,46,3
,59,63,100,59,87,86,66,103,40,60,72,87,51,75,54,67,87,81,3
,51,59,80,69,96,91,80,126,78,55,67,64,58,88,64,67,79,85,3
,52,79,79,73,95,83,83,82,61,51,62,75,62,73,58,58,71,66,3
,63,88,87,64,55,120,60,78,17,53,79,103,55,64,79,57,80,45,3
,66,66,70,46,59,120,59,73,71,65,71,95,54,76,76,67,83,62,3
,65,129,63,56,115,118,52,75,86,55,72,70,52,50,67,64,84,85,3
,86,83,81,86,115,92,60,105,71,53,63,63,42,54,107,65,82,83,3
,65,83,32,81,91,102,75,90,83,48,66,71,40,44,57,60,67,65,3
,62,69,71,71,93,160,65,84,49,61,107,115,37,62,60,58,87,45,3
,60,88,97,59,40,88,64,101,6,73,71,87,50,75,3,68,88,58,3
,63,57,59,40,81,78,75,107,81,57,62,57,65,103,83,65,77,94,3
,45,49,64,63,92,76,81,117,81,47,67,68,75,101,71,62,82,88,3
,45,62,95,73,115,92,82,97,72,53,73,66,69,67,55,59,57,55,3
,56,95,99,69,31,121,67,76,22,60,88,106,50,48,76,49,76,57,3
,68,71,78,42,90,107,50,48,72,67,71,87,42,57,92,64,83,67,3
,59,84,63,69,88,104,40,75,84,56,66,69,46,57,72,63,79,86,3
,68,97,72,69,97,89,60,99,72,53,65,66,48,71,94,62,77,84,3
,73,88,67,71,83,103,68,76,66,51,64,74,50,54,55,62,83,47,3
,64,68,57,67,99,107,55,64,49,65,123,120,43,57,95,66,87,48,3
,56,76,61,75,97,104,53,92,61,80,74,83,49,76,75,66,80,75,3
,60,79,65,73,93,98,66,91,81,57,72,59,58,76,95,64,83,91,3
,62,85,59,72,100,93,65,78,83,53,62,89,55,52,71,63,81,52,3
,65,86,61,76,103,92,60,90,79,48,63,107,45,60,56,64,89,58,3
,56,40,100,79,104,89,73,123,31,53,72,82,60,122,36,68,91,70,3
,47,83,90,74,72,93,86,103,71,55,65,64,80,67,53,70,78,93,3
,63,77,24,60,86,99,75,98,40,53,72,75,54,73,49,62,83,47,3
,61,71,96,66,91,99,67,76,54,53,65,103,52,56,68,66,88,37,3
,57,73,33,67,83,123,55,72,102,52,72,94,41,39,87,67,79,71,3
,61,83,68,67,109,97,60,103,78,57,66,64,36,55,89,64,90,87,3
,65,86,57,79,104,89,71,78,78,49,62,63,35,19,33,66,75,82,3
,64,76,59,75,79,131,57,65,64,49,66,92,32,84,72,62,88,56,3
,57,63,93,56,56,126,51,81,65,49,56,106,60,63,73,67,90,40,3
,52,69,84,43,54,86,63,98,3,44,71,83,56,90,16,70,86,68,3
,54,71,63,49,92,87,70,92,80,57,67,64,71,94,78,65,80,92,3
,57,77,91,72,102,103,73,121,84,51,61,67,71,99,72,63,81,85,3
,60,76,90,75,88,84,83,93,81,47,71,65,70,79,56,62,71,69,3
,63,71,17,67,70,76,67,69,23,56,72,99,56,54,77,61,89,47,3
,58,65,60,55,91,99,51,67,41,53,72,94,48,66,85,70,90,46,3
,56,79,64,66,81,130,48,59,84,55,73,86,49,58,83,68,82,67,3
,54,40,9,70,126,96,46,75,81,55,65,64,46,44,73,62,78,98,3
,41,83,65,85,76,94,59,91,84,51,65,64,42,74,92,60,80,84,3
,67,103,61,59,84,123,67,94,47,53,67,82,58,78,50,60,63,14,3
,75,92,83,59,60,88,59,57,75,48,56,104,59,76,86,57,91,69,3
,65,60,68,44,52,73,49,91,65,46,71,71,57,66,77,68,74,80,3
,51,64,70,49,94,151,65,83,68,55,59,79,49,59,69,59,70,69,3
,50,44,60,74,81,112,63,93,58,53,91,122,49,86,64,60,90,49,3
,45,76,72,59,58,111,72,102,75,73,71,87,63,71,68,69,82,73,3
,57,69,77,51,87,99,76,102,80,55,67,67,60,92,73,65,81,78,3
,57,85,78,70,95,93,74,96,82,53,65,70,63,67,72,65,84,75,3
,67,97,75,69,79,99,70,91,79,53,72,86,54,80,94,66,83,52,3
,73,88,45,66,104,121,65,78,54,53,56,94,64,93,48,63,71,65,3
,67,79,65,74,86,119,63,101,75,45,63,79,67,67,67,57,75,59,3
,63,86,66,65,88,124,69,83,75,49,59,104,48,49,74,57,81,44,3
,61,71,74,62,82,76,68,122,3,48,65,79,53,100,55,62,79,73,3
,57,60,71,65,88,72,88,121,83,56,66,66,74,87,95,66,91,86,3
,51,64,87,70,96,103,84,102,83,53,65,65,67,91,54,70,84,89,3
,55,83,82,83,151,94,72,97,54,49,63,79,60,58,52,60,71,54,3
,67,92,92,91,57,134,69,84,17,57,106,115,49,67,94,58,80,49,3
,71,67,78,56,87,113,62,70,61,77,71,93,53,73,79,67,83,62,3
,54,83,36,66,109,129,50,72,87,55,72,71,57,65,71,68,86,91,3
,63,77,84,79,96,91,56,88,94,51,62,63,49,52,84,67,85,84,3
,63,89,72,74,101,84,66,94,69,47,67,64,56,130,45,65,78,86,3
,65,73,28,73,86,135,60,49,73,53,72,94,87,78,75,60,86,24,3
,55,75,87,59,72,166,43,85,63,57,66,100,59,60,63,66,88,41,3
,62,83,88,51,47,94,66,102,20,57,74,83,54,96,12,67,86,65,3
,62,60,69,46,84,79,78,118,94,56,66,64,76,90,91,67,85,96,3
,49,63,67,67,96,79,84,113,84,51,65,69,68,96,70,65,81,87,3
,51,64,102,71,91,84,79,96,78,53,72,66,69,84,70,62,79,75,3
,36,3,4,55,28,7,68,82,11,47,47,131,59,48,73,63,86,39,3
,28,52,43,39,79,83,56,51,49,45,75,98,35,36,101,70,84,52,3
,46,80,50,62,99,102,38,64,103,56,66,77,36,63,35,64,79,82,3
,65,91,91,71,83,83,53,94,75,49,63,67,48,57,94,63,81,85,3
,71,90,75,61,65,89,68,92,88,48,63,72,51,81,86,63,78,85,3
,69,88,63,56,92,94,68,93,75,47,63,75,60,69,67,62,79,57,3
,62,63,33,71,97,121,62,57,40,65,130,109,52,61,83,64,95,36,3
,52,67,79,73,96,95,47,76,53,85,75,94,48,60,70,71,86,59,3
,57,88,63,72,93,97,57,90,76,60,72,75,51,82,56,67,86,73,3
,62,63,91,72,95,89,68,102,78,57,72,75,63,95,73,66,80,82,3
,52,71,92,70,83,86,74,103,81,56,66,65,66,76,54,63,80,82,3
,57,79,48,65,88,107,75,102,49,51,62,89,59,81,49,64,84,46,3
,61,72,88,67,83,103,71,80,43,56,88,94,61,64,68,67,88,47,3
,53,51,14,62,82,145,55,71,74,65,71,93,50,56,85,68,83,57,3
,54,97,71,64,92,89,54,80,94,57,72,67,44,48,72,67,87,89,3
,71,108,85,75,118,96,63,97,65,53,65,70,40,61,80,66,85,85,3
,73,78,54,80,86,105,65,65,82,49,65,74,35,10,97,57,54,69,3
,56,58,73,64,81,157,52,83,44,60,107,99,22,63,52,49,80,41,3
,52,76,96,59,62,96,62,76,40,78,75,94,51,81,8,65,88,59,3
,57,63,79,51,76,79,62,107,76,61,72,74,63,80,84,68,81,88,3
,47,48,60,64,92,72,82,115,70,56,66,59,64,99,80,66,85,80,3
,46,68,89,74,107,105,81,99,89,56,66,64,69,83,62,66,81,86,3
,56,78,56,71,54,127,72,96,32,53,67,89,59,59,59,62,76,45,3
,61,79,88,45,54,127,66,76,7,53,72,98,48,66,92,67,80,41,3
,60,64,65,52,93,124,59,79,64,55,75,91,51,66,74,64,83,57,3
,54,73,25,72,112,124,54,80,92,57,72,70,52,63,74,67,83,96,3
,57,79,90,84,110,83,60,85,96,51,59,58,51,64,76,64,83,83,3
,63,87,45,78,83,89,63,91,72,47,67,66,52,70,84,64,81,84,3
,65,87,72,67,95,105,79,157,22,53,72,71,57,86,68,58,62,6,3
,65,77,91,63,49,147,97,102,42,57,58,104,61,54,33,56,81,61,3
,60,70,82,33,26,72,69,89,63,47,67,78,48,70,73,63,86,73,3
,53,55,78,30,59,91,64,77,78,53,61,75,52,57,95,64,75,91,3
,51,72,70,63,140,103,59,81,72,47,59,66,48,80,83,60,79,70,3
,57,71,44,88,44,110,64,106,53,44,59,96,55,65,30,63,83,37,3
,60,85,67,44,79,103,77,102,71,48,67,92,54,79,69,65,90,67,3
,63,65,68,64,96,96,73,91,81,52,72,70,65,96,68,67,80,79,3
,58,89,77,75,95,90,70,96,86,55,72,66,68,73,73,64,83,83,3
,66,80,72,68,76,96,71,94,73,53,72,75,55,66,74,65,86,57,3
,60,63,58,58,69,109,70,99,76,65,119,91,51,72,73,64,78,52,3
,60,104,54,62,104,114,73,95,74,80,64,79,57,78,70,63,79,81,3
,70,76,57,71,87,113,69,84,75,47,51,81,59,67,78,60,76,59,3
,63,79,70,63,71,142,62,84,64,45,59,104,50,53,70,60,79,45,3
,63,80,87,56,79,74,69,130,3,49,65,77,55,103,70,62,79,75,3
,57,56,74,61,87,75,91,119,95,51,72,67,74,87,84,63,88,95,3
,49,68,86,72,115,112,82,99,84,51,58,62,65,81,36,67,88,88,3
,56,62,72,79,62,96,77,103,39,44,47,99,61,62,62,70,75,21,3
,51,78,68,44,42,116,68,76,33,39,46,115,48,70,88,60,85,43,3
,56,57,38,44,90,164,56,71,77,43,71,71,54,63,77,65,81,83,3
,54,85,81,68,92,75,56,92,99,56,72,59,47,48,68,64,86,85,3
,70,105,79,72,110,87,70,107,53,53,63,67,41,60,97,66,81,83,3
,74,84,66,76,85,89,71,76,99,48,67,65,45,60,78,63,87,71,3
,61,57,36,62,66,132,54,62,78,56,66,115,51,77,95,69,91,66,3
,50,72,90,50,60,129,49,77,60,57,63,105,57,58,62,71,91,57,3
,54,56,69,50,76,84,61,102,50,56,74,75,52,85,78,68,83,82,3
,44,51,63,63,96,77,75,101,95,57,66,59,66,86,80,64,85,80,3
,45,65,84,78,116,104,76,99,88,51,59,66,67,92,64,64,79,86,3
,57,81,86,80,67,76,73,92,76,53,88,64,63,55,56,57,52,29,3
,62,85,96,59,101,163,63,80,25,61,63,111,46,62,80,46,75,57,3
,63,78,63,74,89,117,51,41,76,57,78,79,48,65,92,57,73,70,3
,62,81,86,69,95,88,35,67,91,61,66,67,48,41,76,60,83,94,3
,66,88,77,70,80,93,54,87,83,51,59,66,36,56,97,65,81,91,3
,67,83,62,64,89,104,66,88,67,47,63,75,43,67,56,64,89,49,3
,57,54,59,68,98,111,63,79,83,56,88,95,47,50,102,68,95,63,3
,49,80,60,76,110,98,60,89,65,64,69,99,44,66,77,71,88,46,3
,63,84,62,81,102,94,65,83,62,57,72,79,55,83,49,67,82,70,3
,63,76,87,76,96,89,68,120,72,57,72,74,67,97,67,62,72,77,3
,57,63,92,72,86,87,86,110,80,55,72,55,70,77,53,60,81,82,3
,54,78,67,67,88,102,73,97,41,53,65,82,60,79,38,63,78,58,3
,61,74,91,67,83,92,70,85,39,53,72,98,56,56,66,63,86,40,3
,51,38,3,57,54,160,62,72,78,54,75,95,42,54,89,67,86,58,3
,54,122,62,50,96,95,56,94,96,56,66,66,43,52,79,66,81,91,3
,88,127,62,76,117,92,67,91,71,51,61,67,51,114,69,63,80,86,3
,82,66,36,81,81,118,59,47,56,47,66,83,78,78,91,64,91,40,3
,46,39,83,58,67,153,43,82,54,49,64,99,59,70,47,70,88,46,3
,45,78,80,49,49,93,60,81,18,57,78,87,53,62,2,67,86,68,3
,60,64,62,48,92,76,61,93,79,60,72,67,54,76,84,68,80,101,3
,51,62,91,71,96,76,72,114,78,53,65,71,61,90,68,65,87,84,3
,53,73,94,74,99,94,78,84,85,49,65,67,67,88,65,66,78,84,3
,56,66,23,64,53,79,60,80,34,53,72,98,62,64,64,61,77,24,3
,55,73,78,43,67,110,56,68,16,57,74,98,54,60,103,71,87,49,3
,57,71,67,51,71,124,49,64,75,61,79,87,45,67,78,67,88,62,3
,59,76,45,62,102,123,51,85,87,61,72,71,50,53,62,68,87,97,3
,61,81,88,76,105,83,64,92,93,49,56,47,43,60,93,67,83,81,3
,64,86,67,78,102,85,67,87,79,45,66,66,51,70,81,65,80,84,3
,66,86,56,77,100,100,93,228,227,53,75,98,52,65,42,54,63,33,3
,66,81,84,67,57,139,96,81,37,57,72,94,55,72,53,55,83,56,3
,62,71,83,37,24,79,64,92,69,55,72,79,56,71,64,63,76,69,3
,55,58,76,30,70,82,68,92,79,52,63,75,55,75,86,61,75,89,3
,52,72,75,60,98,96,62,63,73,45,51,62,56,75,82,60,76,86,3
,62,92,51,76,92,110,53,91,74,42,62,89,57,85,58,63,92,39,3
,66,74,89,60,41,69,70,117,51,51,75,98,62,76,64,70,98,50,3
,59,71,76,35,46,92,80,98,83,60,72,86,60,83,73,75,92,76,3
,57,72,78,48,102,95,71,97,80,55,72,67,62,78,73,69,81,76,3
,58,79,76,75,92,101,67,81,83,53,72,75,57,63,87,65,89,63,3
,61,75,63,69,85,104,63,88,62,55,72,86,56,88,62,68,80,59,3
,62,94,39,67,95,104,67,93,79,56,66,82,59,59,70,60,77,80,3
,68,73,67,71,88,126,67,89,62,48,58,90,49,68,72,61,75,53,3
,58,79,79,63,71,123,62,87,67,47,67,103,50,55,72,59,79,47,3
,62,76,79,56,72,91,69,113,2,56,66,79,53,107,60,63,87,76,3
,57,64,79,58,86,77,81,102,96,51,72,67,78,92,86,67,81,92,3
,54,73,81,71,113,100,78,115,83,53,66,64,67,84,59,64,81,91,3
,58,76,92,81,91,70,77,83,61,51,63,73,59,56,63,58,63,54,3
,63,87,77,62,53,126,61,75,6,58,106,103,52,66,95,62,80,44,3
,64,67,81,46,67,116,57,84,64,72,71,95,51,74,81,64,86,63,3
,56,81,24,62,121,128,59,73,87,57,72,71,57,72,78,69,89,87,3
,60,76,96,86,101,90,57,87,99,51,56,47,52,56,69,67,83,83,3
,63,91,78,78,105,89,67,106,69,45,67,67,47,64,77,65,82,85,3
,67,85,64,74,84,96,84,140,38,53,73,79,40,34,49,51,57,48,3
,61,62,63,63,79,143,96,97,55,57,74,102,31,49,59,51,82,48,3
,54,76,79,57,64,111,68,80,53,60,78,91,39,49,56,66,91,56,3
,56,58,73,53,78,79,63,99,43,60,74,78,45,86,73,68,84,81,3
,47,60,70,61,87,73,75,103,88,55,65,55,64,86,75,66,87,77,3
,51,78,83,68,103,104,75,99,85,49,61,67,65,92,64,65,81,86,3
,58,64,88,82,126,113,71,93,62,47,67,96,62,49,32,64,67,28,3
,53,64,81,82,55,168,64,77,20,51,66,100,40,56,79,55,77,56,3
,56,84,70,51,96,118,49,41,84,53,72,79,43,57,74,60,77,74,3
,67,91,79,71,96,89,38,80,76,56,63,67,44,52,91,60,82,90,3
,71,96,79,68,73,89,62,96,86,47,59,66,45,78,86,64,78,85,3
,71,84,72,60,86,88,70,92,78,47,59,74,72,137,22,63,81,76,3
,61,63,36,69,108,146,105,255,249,53,75,123,83,64,78,62,77,28,3
,48,60,80,79,97,102,91,73,39,60,67,87,52,66,59,62,83,66,3
,55,92,63,75,100,95,57,91,72,53,72,71,56,85,73,65,81,80,3
,68,84,80,76,92,82,67,96,80,53,63,73,64,78,72,64,84,70,3
,62,68,92,70,90,85,72,110,63,57,74,79,63,99,44,64,75,71,3
,58,81,64,71,89,112,80,108,54,57,62,89,67,63,45,61,74,58,3
,57,57,91,66,79,109,75,87,34,47,63,97,48,54,76,60,79,46,3
,46,51,54,60,78,132,60,72,65,52,75,91,46,71,79,64,82,56,3
,48,75,49,64,99,92,53,78,92,58,72,67,49,54,71,66,86,91,3
,57,78,90,76,102,92,60,96,85,53,65,70,42,50,96,66,80,82,3
,63,88,72,78,108,91,83,159,39,51,65,64,39,51,48,60,71,75,3
,58,48,39,76,81,118,95,70,72,53,73,99,36,41,84,58,83,39,3
,48,71,86,58,49,124,56,79,68,60,67,100,33,37,68,66,83,57,3
,59,81,80,44,70,76,56,81,35,57,72,74,37,69,63,67,87,79,3
,58,56,56,58,91,78,66,107,70,55,67,64,56,88,71,68,86,81,3
,48,63,89,73,110,116,76,100,80,53,65,66,64,82,53,65,77,86,3
,55,84,81,90,143,104,69,88,56,51,63,88,61,68,46,55,51,39,3
,68,99,90,92,63,137,63,76,5,53,75,98,53,60,97,52,79,49,3
,70,65,72,54,71,124,56,73,59,60,79,95,48,68,76,65,92,56,3
,51,63,25,62,109,132,55,73,96,59,72,74,54,67,84,71,87,91,3
,51,71,100,83,114,83,56,83,93,53,63,67,52,64,59,67,80,81,3
,60,91,70,81,92,84,68,114,50,47,63,67,51,70,91,64,84,85,3
,67,82,65,68,88,95,87,131,75,49,73,75,40,8,18,61,56,38,3
,59,66,67,63,70,134,96,103,37,57,72,103,21,58,58,50,75,63,3
,54,67,79,40,5,111,75,90,56,54,72,83,46,69,78,61,88,67,3
,48,38,107,19,64,48,71,100,75,53,63,75,56,79,78,67,89,92,3
,41,67,78,52,69,112,70,73,77,51,65,64,60,79,79,65,71,82,3
,61,99,48,63,116,97,58,85,41,51,66,83,58,74,51,57,74,43,3
,65,46,9,76,55,92,63,90,71,61,107,99,59,76,71,64,99,59,3
,41,51,68,51,88,101,68,92,71,73,67,83,59,74,67,72,83,70,3
,48,76,67,65,82,94,70,95,75,53,65,69,59,80,78,65,86,79,3
,61,87,70,63,84,91,68,89,78,53,72,71,58,63,78,67,84,70,3
,65,79,70,65,88,104,67,96,73,53,72,79,51,79,78,65,81,67,3
,63,87,57,70,102,104,71,96,72,56,66,83,61,87,71,62,76,71,3
,63,74,49,71,76,117,68,86,62,48,59,91,61,64,69,59,78,59,3
,57,65,63,55,59,120,64,90,67,49,72,107,51,69,72,63,80,44,3
,56,73,80,48,67,83,71,114,27,57,66,78,59,96,36,63,86,75,3
,57,76,72,53,80,84,78,85,87,53,72,70,71,86,81,66,87,87,3
,57,66,74,68,111,88,68,115,79,53,65,65,67,99,79,65,81,79,3
,52,55,98,79,87,86,82,98,87,51,67,64,68,74,40,60,64,74,3
,45,56,69,64,74,88,70,82,35,53,72,98,53,50,61,54,79,40,3
,48,62,77,58,78,104,58,77,48,55,73,99,45,74,96,62,88,48,3
,49,54,27,64,100,157,56,76,85,56,72,79,57,72,79,66,83,80,3
,53,84,83,76,108,79,57,80,97,55,72,64,55,51,69,71,83,85,3
,71,108,79,81,112,77,65,115,56,50,63,67,40,57,95,64,81,85,3
,76,80,64,80,97,103,73,53,63,51,67,82,32,4,64,61,65,41,3
,62,73,75,70,76,143,47,84,46,57,72,107,20,63,51,56,83,41,3
,62,86,94,57,67,96,63,94,31,56,74,87,50,65,2,66,87,66,3
,61,71,60,49,72,79,69,113,83,57,66,70,52,79,88,61,82,94,3
,56,70,54,59,86,76,80,100,79,47,47,47,61,92,62,63,85,81,3
,54,60,99,69,100,104,73,96,83,45,67,64,69,87,75,66,85,80,3
,38,12,37,56,3,14,67,78,13,53,72,115,58,54,75,65,83,46,3
,25,49,35,19,78,83,52,56,30,57,79,95,41,48,101,63,80,56,3
,46,79,57,61,91,99,39,47,99,61,67,79,38,49,63,62,76,77,3
,64,78,92,71,96,83,46,73,72,57,66,70,43,63,92,66,82,92,3
,63,93,83,65,61,88,55,89,92,47,59,66,49,78,91,62,72,84,3
,68,82,75,54,85,92,68,103,82,47,63,75,59,80,42,57,71,80,3
,62,76,52,71,123,135,71,87,63,53,73,131,55,63,50,56,79,38,3
,58,72,73,88,104,92,92,227,225,56,66,92,49,66,64,63,91,68,3
,57,76,71,78,96,99,128,227,226,56,72,75,54,75,69,68,84,68,3
,60,82,79,73,94,88,98,95,65,55,72,75,60,83,61,65,83,71,3
,58,58,92,71,89,94,78,128,63,57,74,71,62,83,57,63,74,79,3
,52,81,67,69,89,96,86,94,58,51,43,86,60,71,45,60,80,61,3
,63,77,78,68,87,99,68,89,35,41,70,91,55,66,71,63,84,47,3
,56,59,60,67,92,121,63,76,55,54,75,98,51,67,66,67,91,54,3
,57,94,34,76,115,110,56,81,92,59,74,75,51,51,78,71,85,88,3
,67,69,90,84,107,94,60,84,72,56,62,67,42,54,94,66,89,80,3
,61,92,73,81,110,92,72,128,62,48,65,67,49,96,51,64,67,79,3
,65,60,56,76,78,112,86,80,84,53,65,107,61,44,73,54,70,46,3
,52,71,83,54,44,143,60,80,68,48,58,104,37,48,80,60,83,43,3
,57,78,94,36,53,91,60,92,2,46,67,79,45,92,45,59,83,76,3
,60,67,81,48,83,78,76,132,71,56,66,64,71,83,80,65,76,80,3
,52,63,72,65,92,87,93,120,86,51,63,63,60,77,55,63,86,89,3
,54,76,89,75,112,90,80,83,71,51,72,67,58,74,63,61,56,50,3
,62,86,92,76,63,93,64,88,23,54,72,147,56,64,96,53,83,54,3
,62,62,66,55,88,102,59,65,55,52,63,91,54,79,86,65,88,58,3
,49,57,24,71,112,132,49,68,92,49,72,75,64,68,76,76,82,90,3
,55,84,82,87,111,79,54,81,99,47,47,43,50,54,54,67,83,88,3
,66,83,44,81,97,88,64,108,63,40,59,62,45,62,84,65,77,82,3
,65,88,68,74,101,127,63,24,113,47,59,122,51,73,94,57,65,24,3
,64,73,96,66,62,136,28,78,31,48,72,87,56,79,61,50,75,52,3
,56,73,81,39,30,62,59,95,67,56,72,79,58,70,61,58,79,77,3
,54,44,72,35,67,98,68,86,80,52,63,74,56,74,88,63,76,90,3
,45,67,71,60,104,87,62,67,68,47,55,67,58,87,80,60,74,80,3
,59,96,48,76,73,134,57,111,35,44,67,87,64,73,86,57,74,42,3
,68,75,58,59,89,96,76,92,67,53,65,89,58,77,64,61,94,67,3
,63,77,72,69,77,96,71,97,70,57,75,78,59,79,64,72,83,74,3
,56,71,68,58,83,101,70,96,78,59,72,75,61,85,74,65,83,73,3
,58,85,76,64,86,91,71,97,78,55,72,79,60,75,76,65,88,62,3
,63,76,66,66,88,108,70,96,76,57,74,83,59,80,70,66,83,65,3
,62,83,55,72,114,111,72,98,68,56,72,71,60,77,70,64,84,88,3
,60,76,30,77,87,107,69,88,76,51,58,82,57,68,64,64,76,47,3
,68,112,143,65,83,103,65,81,67,57,98,119,49,49,68,59,86,44,3
,77,83,103,60,71,91,71,131,21,73,71,79,48,107,57,65,76,70,3
,60,63,56,58,88,77,92,116,88,56,72,67,76,95,94,63,85,90,3
,48,49,92,70,101,100,81,101,78,53,59,63,70,92,58,66,84,87,3
,47,79,72,72,76,99,74,107,51,47,67,74,64,67,51,62,77,56,3
,62,79,82,56,63,110,72,79,29,67,127,115,56,66,82,70,79,52,3
,62,68,74,53,64,128,57,71,63,87,79,91,51,73,80,60,81,56,3
,58,82,14,58,108,143,54,76,82,63,72,75,57,71,69,65,83,86,3
