Time,LC_Z,LC_Y,LC_X,LT_Z,LT_Y,LT_X,RT_Z,RT_Y,RT_X,C_Z,C_Y,C_X,RC_Z,RC_Y,RC_X,S_Z,S_Y,S_X,Class
,51,83,29,57,97,118,52,68,76,61,75,82,49,64,83,70,86,70,3
,67,82,88,75,106,80,53,63,103,56,62,72,48,56,73,67,90,92,3
,67,91,60,77,92,80,63,137,48,47,67,67,44,59,92,68,83,81,3
,68,87,53,72,102,100,102,148,11,51,72,99,51,84,80,58,64,3,3
,61,59,76,71,77,149,98,92,30,57,78,91,56,38,44,54,89,45,3
,49,70,79,59,73,96,70,86,47,58,74,79,50,135,7,65,83,77,3
,54,65,66,57,78,79,68,103,79,56,72,67,89,92,79,63,83,87,3
,49,60,86,75,147,116,77,96,80,50,58,63,70,91,66,64,86,84,3
,45,49,69,109,158,156,68,78,9,55,105,114,63,66,64,61,69,49,3
,38,61,62,95,86,140,52,59,52,74,75,83,47,52,89,52,80,60,3
,54,92,66,67,99,100,40,43,86,58,70,69,43,58,79,60,74,84,3
,71,83,81,72,79,84,42,78,78,56,62,72,46,70,73,60,84,85,3
,65,87,63,64,92,98,65,109,67,47,67,71,53,63,75,63,77,66,3
,59,52,50,71,100,127,77,81,33,53,67,95,48,69,70,63,94,48,3
,47,73,76,76,104,96,65,109,45,57,74,87,51,67,64,68,83,67,3
,58,83,67,79,100,97,79,96,67,59,72,67,55,83,81,64,85,81,3
,63,83,72,75,94,93,71,84,79,56,72,67,60,77,79,65,88,78,3
,61,72,80,71,94,91,64,87,60,59,78,83,60,83,60,66,88,51,3
,55,64,82,72,92,93,67,97,59,61,79,79,65,95,56,65,83,73,3
,56,89,46,71,91,106,72,96,68,58,70,79,66,67,50,62,79,63,3
,65,70,81,69,91,110,69,87,29,55,79,87,46,53,57,61,82,59,3
,54,67,72,67,86,102,64,76,58,63,79,91,43,69,90,64,91,56,3
,58,94,15,70,106,120,56,66,98,59,74,74,48,44,84,66,81,87,3
,75,107,47,81,117,96,60,107,71,56,66,66,40,59,89,62,84,83,3
,75,83,51,83,96,108,73,70,39,51,66,81,50,75,78,60,63,41,3
,54,31,57,67,70,137,55,77,55,57,74,95,48,35,50,55,85,56,3
,38,71,87,55,72,89,65,113,44,59,72,78,40,87,67,63,82,75,3
,56,67,83,55,73,62,84,108,67,55,67,64,67,91,67,64,86,89,3
,51,63,80,66,120,115,77,95,78,51,66,66,68,80,62,65,82,83,3
,44,39,54,72,40,62,69,81,26,55,73,119,57,51,78,64,93,50,3
,35,43,47,40,76,96,57,67,52,59,78,95,45,63,79,67,85,59,3
,41,83,30,65,122,111,51,73,95,59,72,74,49,61,75,61,89,83,3
,63,90,77,86,103,100,58,90,79,56,66,64,49,65,88,63,84,84,3
,71,103,67,75,95,93,67,92,76,56,66,65,42,18,63,64,78,80,3
,71,73,43,71,88,140,60,42,58,47,55,107,27,76,76,56,73,44,3
,57,60,66,62,70,114,42,81,54,48,77,83,57,68,68,56,85,63,3
,49,59,89,54,71,73,64,100,62,59,66,69,55,82,76,62,78,88,3
,50,71,89,57,83,89,71,79,79,51,66,66,60,73,72,60,80,84,3
,67,125,40,62,73,113,60,84,62,53,67,91,56,64,65,60,79,22,3
,87,83,46,57,72,78,65,96,69,55,73,95,52,71,66,62,88,67,3
,61,66,74,59,89,96,70,87,56,55,73,87,57,76,65,64,80,68,3
,55,76,63,69,91,107,67,88,71,56,70,75,63,79,73,62,83,76,3
,60,83,80,69,88,86,67,89,75,56,67,69,61,72,75,63,83,81,3
,64,83,66,68,91,103,70,94,72,53,73,79,58,78,70,64,81,65,3
,64,83,71,69,88,98,72,101,68,59,74,74,60,89,57,63,89,72,3
,60,69,73,67,82,101,74,96,67,58,78,87,66,77,62,68,95,51,3
,54,62,60,63,80,111,74,92,79,63,75,91,56,64,82,71,86,60,3
,59,107,58,68,112,112,69,86,78,58,74,67,53,69,84,66,84,88,3
,74,81,66,81,99,87,71,101,69,55,63,72,55,72,56,63,76,74,3
,63,84,30,73,92,149,71,79,71,48,64,97,55,63,81,58,79,45,3
,60,64,74,66,81,124,64,89,54,52,73,91,56,87,35,61,87,60,3
,54,67,89,60,77,80,70,107,40,56,74,71,63,85,75,65,83,81,3
,51,55,87,60,79,70,79,102,75,55,67,67,66,95,77,64,88,81,3
,48,72,84,65,102,101,75,94,82,51,66,67,68,79,60,63,82,86,3
,46,29,28,66,52,85,69,79,25,53,73,83,56,57,56,61,80,42,3
,33,51,62,48,78,120,57,66,46,61,79,99,49,60,82,67,88,51,3
,48,79,28,67,115,126,52,75,86,59,72,74,48,67,81,65,85,78,3
,63,82,94,85,112,82,60,84,88,56,72,66,52,64,80,65,88,88,3
,66,92,62,79,93,90,64,91,79,56,66,66,54,79,85,66,85,79,3
,69,84,62,71,92,131,58,33,110,53,73,75,57,50,80,60,73,35,3
,62,72,73,63,74,124,33,76,51,59,78,91,49,79,61,58,88,53,3
,56,66,76,57,72,89,64,112,37,59,72,74,64,93,67,64,83,79,3
,49,53,66,60,88,72,83,101,85,55,63,66,71,84,69,63,78,90,3
,47,63,96,71,101,93,76,89,80,47,67,67,67,81,67,61,71,62,3
,50,62,71,56,4,49,63,64,34,47,67,103,48,29,77,54,75,59,3
,51,77,71,26,88,90,46,62,70,57,78,83,30,65,97,56,82,71,3
,61,91,68,64,89,88,46,63,95,56,63,67,50,68,85,61,84,93,3
,70,89,80,65,71,88,51,75,83,51,72,66,54,75,77,62,75,79,3
,68,87,49,60,98,92,67,126,54,56,66,71,65,115,65,55,62,51,3
,56,43,18,74,100,123,85,86,19,51,64,97,77,61,54,54,90,52,3
,38,56,95,76,91,91,69,107,62,57,72,79,54,95,43,67,87,76,3
,51,89,70,72,102,88,77,88,85,55,73,67,68,81,69,65,83,81,3
,65,79,75,77,96,96,68,94,68,56,78,82,65,83,69,64,83,60,3
,60,78,68,74,99,94,70,85,71,63,75,75,63,77,70,64,88,72,3
,61,79,70,75,98,96,64,82,72,58,74,75,60,78,70,66,86,71,3
,60,75,79,74,94,92,64,91,62,59,74,82,61,88,62,65,86,62,3
,59,78,46,71,89,102,71,106,52,59,74,87,64,84,52,61,71,70,3
,58,65,73,68,88,119,73,84,33,59,78,83,59,70,43,58,80,54,3
,45,65,80,67,87,101,63,73,49,63,75,91,55,64,90,63,88,56,3
,54,79,12,68,102,129,54,67,96,59,74,75,47,51,81,66,83,79,3
,63,86,78,79,120,98,55,86,86,57,66,64,43,53,90,63,82,87,3
,66,91,54,83,92,96,67,91,60,48,62,74,45,62,48,61,72,73,3
,62,59,65,65,67,155,67,88,56,48,67,102,46,58,63,57,81,48,3
,51,72,77,53,76,99,72,108,24,54,73,83,49,79,16,62,84,68,3
,56,70,83,59,82,77,76,95,88,57,72,66,61,85,96,64,84,90,3
,54,67,78,69,108,96,73,102,83,53,67,67,64,94,73,65,85,83,3
,54,55,60,80,88,95,78,95,64,55,72,79,68,64,38,64,65,47,3
,44,65,99,67,79,95,69,82,23,55,79,91,49,61,76,55,89,50,3
,48,63,62,61,84,121,61,73,72,60,75,83,48,68,83,65,86,68,3
,52,91,61,65,103,100,56,74,95,57,70,67,46,41,68,60,83,96,3
,68,103,54,77,106,82,68,138,49,56,66,64,43,66,94,67,87,82,3
,79,94,65,83,102,108,83,33,62,56,90,104,60,103,92,64,82,26,3
,62,55,67,71,75,145,35,76,27,68,79,83,74,79,57,63,84,54,3
,48,62,84,57,68,94,57,78,59,63,75,82,56,65,57,62,78,70,3
,49,59,84,55,80,78,60,93,73,57,66,65,54,81,96,59,80,91,3
,51,76,83,64,96,95,67,82,81,50,64,67,56,78,78,57,79,83,3
,65,116,27,67,79,109,63,94,50,53,73,90,56,49,46,60,75,12,3
,80,80,38,62,67,81,72,95,73,59,78,91,45,73,60,59,80,63,3
,59,63,71,56,82,92,71,87,65,59,72,83,59,80,68,62,83,69,3
,57,97,52,65,90,109,67,87,74,56,70,71,62,76,71,63,81,76,3
,73,86,72,69,90,96,68,94,70,53,73,75,57,70,68,62,80,68,3
,64,76,69,69,88,99,72,97,71,55,73,79,57,79,67,62,83,67,3
,60,74,68,67,90,100,74,97,69,59,74,75,63,79,65,64,87,71,3
,56,72,74,65,79,97,72,96,71,59,74,79,58,71,72,65,84,60,3
,57,78,59,63,98,103,70,90,80,59,74,79,57,70,90,65,86,71,3
,62,84,67,75,104,96,70,95,78,55,67,71,51,47,59,63,73,73,3
,63,74,15,76,92,135,70,86,67,57,78,87,41,60,71,58,80,62,3
,59,78,64,66,75,125,64,89,63,61,75,91,47,56,58,63,91,48,3
,59,69,92,56,77,76,72,116,41,60,75,79,46,83,63,63,84,72,3
,52,57,88,61,85,76,85,107,78,56,66,64,66,94,68,66,88,87,3
,48,65,90,60,62,83,79,96,80,51,66,67,67,75,49,63,66,74,3
,56,84,79,48,59,81,71,82,23,55,77,99,53,54,69,52,80,51,3
,59,59,57,47,73,118,58,74,60,59,78,91,45,65,81,57,84,62,3
,53,88,26,61,116,116,54,72,98,58,66,70,53,63,78,63,84,91,3
,70,86,71,87,107,91,60,88,85,53,63,67,49,62,91,65,85,84,3
,66,97,57,63,92,87,67,86,86,47,67,65,46,42,50,63,76,76,3
,67,66,51,68,80,138,63,72,109,56,78,99,37,43,92,63,99,62,3
,54,64,85,60,70,116,55,76,68,60,75,95,42,63,67,72,88,55,3
,54,69,75,57,79,81,67,115,42,60,75,75,60,94,62,70,85,76,3
,51,53,60,60,77,71,85,106,90,59,66,64,71,99,59,63,83,91,3
,44,58,93,62,99,102,77,94,82,51,64,65,72,81,62,60,72,78,3
,33,6,21,60,31,62,70,85,21,46,51,120,55,35,69,56,71,50,3
,24,64,46,39,81,92,59,61,61,46,79,83,36,60,97,60,84,63,3
,55,92,59,64,99,101,47,62,92,59,66,69,48,69,86,60,78,87,3
,69,100,75,69,77,91,50,76,91,47,67,65,51,62,81,60,84,82,3
,70,74,76,67,116,90,64,109,68,51,66,71,48,44,83,63,76,78,3
,56,62,19,86,115,144,73,64,37,55,75,111,40,58,46,61,90,45,3
,48,57,105,82,96,84,51,65,74,60,79,91,43,52,75,67,89,61,3
,46,59,43,73,94,104,51,82,70,60,75,75,46,79,66,66,83,76,3
,49,78,71,71,94,95,62,91,66,56,72,71,60,82,74,63,84,73,3
,60,79,69,72,95,94,67,87,76,55,72,75,62,79,71,64,86,69,3
,59,72,78,72,96,94,67,90,68,56,74,79,62,83,65,65,88,64,3
,56,66,79,73,92,92,70,99,68,56,74,75,64,87,61,65,83,76,3
,54,76,46,70,90,112,73,89,62,57,72,79,59,60,43,62,82,63,3
,58,67,88,67,90,108,65,82,27,57,74,90,43,50,66,63,85,43,3
,52,62,52,70,96,115,59,59,70,59,74,87,44,67,85,65,86,64,3
,58,102,72,72,98,99,48,69,102,59,72,67,46,44,80,64,83,88,3
,74,91,56,76,106,87,60,105,70,53,63,66,41,71,92,63,83,83,3
,67,83,44,78,96,140,73,70,55,55,88,98,55,76,65,62,76,35,3
,61,72,88,67,78,117,53,73,59,64,73,91,56,55,56,60,88,62,3
,56,71,81,60,76,84,62,116,45,60,75,75,51,93,75,65,82,82,3
,48,44,67,60,85,76,86,115,72,55,65,64,69,91,60,63,86,88,3
,40,62,92,69,102,96,82,92,77,51,67,64,67,78,60,63,76,77,3
,51,71,83,65,47,78,69,88,29,55,79,107,53,49,80,60,88,52,3
,55,61,68,45,79,108,65,75,65,63,75,91,45,64,79,68,88,63,3
,56,86,44,67,108,107,59,78,90,58,72,67,49,53,71,68,82,91,3
,68,99,53,83,110,97,66,106,70,56,66,64,45,67,98,64,83,81,3
,70,94,64,78,90,93,71,64,96,51,67,67,46,40,49,57,72,55,3
,64,68,57,63,71,132,54,66,101,56,74,91,38,55,80,64,88,63,3
,56,60,76,56,74,103,52,79,60,57,74,86,44,60,71,65,86,61,3
,50,67,71,56,73,82,63,99,60,59,74,75,51,79,58,65,85,76,3
,51,60,81,59,84,89,73,94,84,56,70,64,59,75,82,63,83,91,3
,51,71,84,63,78,84,71,92,79,53,65,71,56,71,70,61,76,71,3
,48,41,32,53,56,103,66,78,57,47,67,107,51,56,76,57,78,63,3
,41,65,58,48,70,107,59,67,62,57,74,87,48,73,67,60,78,64,3
,54,76,60,57,98,90,55,79,85,55,73,67,57,77,82,62,87,86,3
,60,94,76,71,83,88,60,84,87,55,67,65,62,80,85,65,80,88,3
,61,48,78,73,126,92,65,95,73,51,64,77,61,63,62,63,87,60,3
,46,76,58,89,94,142,71,99,55,51,72,87,52,69,62,66,88,60,3
,52,46,89,67,76,115,73,97,58,56,78,87,55,73,59,65,79,56,3
,44,71,75,59,73,103,73,96,62,63,79,87,58,71,66,62,82,56,3
,56,76,50,63,104,115,71,88,78,59,72,75,56,72,86,63,84,74,3
,60,88,76,78,101,87,66,85,87,56,70,60,55,65,88,64,84,87,3
,65,79,68,74,92,86,63,82,82,51,62,72,53,73,71,64,83,70,3
,64,94,32,71,94,145,62,80,77,56,78,83,53,53,83,64,87,64,3
,69,80,64,67,78,122,65,98,47,61,75,95,45,61,35,66,88,48,3
,61,68,84,60,81,81,74,108,45,60,75,79,50,76,70,67,87,76,3
,50,48,67,63,89,70,83,116,70,56,63,66,59,90,61,66,87,85,3
,45,76,87,76,141,87,80,90,67,47,63,82,63,67,40,58,59,49,3
,57,73,85,94,84,96,66,79,29,47,67,95,49,57,79,46,82,47,3
,64,115,37,63,86,128,57,67,62,55,75,83,48,68,81,62,84,68,3
,92,81,56,74,106,100,58,71,97,60,73,66,57,55,70,74,92,96,3
,63,83,55,79,102,78,64,114,67,53,65,65,46,65,99,72,87,83,3
,62,93,63,75,97,92,90,149,67,50,72,75,48,65,70,60,67,40,3
,61,57,71,70,80,141,101,99,41,56,78,95,44,45,49,56,87,44,3
,50,70,81,60,73,101,73,88,41,63,75,82,46,100,12,64,87,69,3
,51,64,65,56,79,79,65,96,76,57,72,71,70,89,87,60,85,88,3
,50,60,86,71,132,110,74,104,79,53,65,65,69,94,71,63,84,83,3
,50,60,63,86,66,80,79,91,66,50,64,83,68,55,35,65,72,26,3
,50,78,89,55,70,98,67,73,38,55,83,88,44,50,85,59,83,60,3
,60,79,63,58,85,108,54,65,55,65,75,83,39,57,78,61,82,67,3
,60,82,61,66,105,100,49,69,94,59,72,71,41,51,79,57,78,79,3
,67,96,71,77,93,97,56,81,78,56,63,63,46,64,78,62,82,87,3
,73,92,78,67,74,87,67,104,73,47,67,67,43,27,80,63,80,83,3
,56,25,47,64,107,125,88,158,8,59,98,125,26,33,19,63,88,51,3
,31,50,76,78,97,110,108,111,12,72,78,87,33,67,63,65,86,54,3
,47,78,64,74,99,105,78,87,71,62,73,78,54,73,70,64,83,74,3
,57,74,71,75,96,94,65,84,71,57,70,71,60,83,71,64,88,73,3
,56,71,76,71,92,92,67,94,75,55,73,75,63,86,67,66,87,67,3
,57,75,83,69,90,92,72,103,71,56,74,78,66,90,63,66,87,72,3
,51,36,93,70,91,88,78,109,75,56,72,71,67,85,51,63,76,76,3
,39,74,75,67,79,96,79,95,42,55,73,87,64,78,67,59,80,60,3
,56,73,67,62,88,108,66,79,51,58,78,99,54,56,85,61,88,48,3
,59,78,39,71,104,124,59,76,79,61,75,79,45,57,79,67,87,74,3
,62,85,86,78,107,79,59,89,99,56,66,64,44,56,87,65,83,86,3
,68,94,63,79,102,85,72,112,76,51,62,72,46,56,43,62,74,71,3
,68,84,45,75,87,136,78,77,83,56,74,91,47,62,75,59,85,53,3
,60,60,68,64,79,107,59,79,53,59,74,83,48,54,44,64,89,62,3
,49,63,83,61,83,79,64,108,62,59,72,75,51,99,75,66,84,83,3
,48,53,79,67,104,93,81,111,77,56,66,64,71,86,55,65,87,86,3
,47,67,70,88,144,137,80,94,56,51,72,82,65,71,46,62,68,16,3
,54,69,82,99,102,134,68,74,36,56,78,99,58,66,86,62,87,43,3
,59,79,24,78,98,150,59,71,79,61,75,75,52,71,76,68,86,74,3
,67,104,87,71,92,74,56,78,110,57,72,59,56,81,66,66,84,91,3
,74,95,63,71,103,86,63,104,71,53,65,66,66,107,78,63,85,80,3
,65,80,52,75,86,135,64,38,88,55,79,111,79,83,86,65,79,47,3
,64,71,62,65,78,126,42,87,69,63,79,87,63,81,75,60,85,53,3
,52,66,79,57,75,88,67,102,48,61,75,75,61,73,56,63,80,73,3
,49,56,68,60,88,88,72,92,79,56,72,67,57,78,79,62,84,85,3
,51,79,88,69,99,92,70,89,84,55,67,65,59,75,81,63,85,83,3
,57,63,76,70,74,99,67,87,67,51,64,94,52,46,50,62,76,3,3
,52,67,69,60,83,80,64,81,51,55,79,99,42,63,67,61,86,52,3
,57,86,54,63,84,108,63,73,61,61,73,86,52,76,69,64,79,70,3
,71,92,65,64,92,99,60,85,84,55,73,66,59,78,80,61,82,88,3
,70,92,72,71,95,86,65,91,88,55,65,64,63,76,92,63,85,85,3
,67,79,79,71,89,83,69,88,83,47,59,72,59,62,63,64,72,72,3
,61,82,48,65,72,101,71,108,51,53,89,107,52,69,53,58,88,70,3
,64,85,59,56,82,100,80,104,64,66,71,97,56,72,61,64,78,56,3
,62,70,33,68,106,122,78,94,83,59,72,78,59,73,86,62,88,76,3
,60,93,96,81,110,79,70,83,89,56,66,67,54,50,94,66,84,86,3
,72,94,49,79,93,84,60,68,82,56,74,75,44,67,78,62,78,79,3
,69,87,19,71,93,165,55,87,71,55,73,98,52,65,69,62,90,42,3
,60,57,62,65,76,112,64,83,54,56,74,83,52,73,34,67,85,66,3
,49,59,88,61,80,72,67,112,57,57,72,75,60,90,87,65,80,75,3
,50,64,90,68,108,84,83,113,68,55,67,67,68,94,61,64,88,83,3
,50,76,56,91,163,138,79,99,52,47,67,85,63,78,43,56,69,37,3
,52,66,92,102,94,113,72,85,20,53,77,98,57,59,73,55,83,49,3
,64,71,56,78,79,131,68,68,71,65,71,85,54,68,91,70,85,68,3
,54,84,57,62,107,100,51,70,96,56,66,55,52,71,75,65,88,99,3
,62,83,58,78,95,79,58,94,81,51,66,65,54,65,97,65,85,83,3
,65,92,60,71,93,87,69,88,87,51,66,67,41,20,59,60,70,78,3
,63,59,52,68,80,131,54,35,107,56,72,103,30,67,94,55,88,64,3
,39,70,83,57,70,119,32,79,72,54,73,86,51,73,72,63,89,58,3
,57,66,73,57,70,83,66,110,51,59,74,78,63,87,36,69,89,74,3
,46,34,48,63,105,83,81,103,83,55,65,64,69,96,67,66,79,94,3
,33,55,97,74,84,83,76,99,77,51,67,71,67,80,66,55,69,54,3
,44,65,64,57,60,77,67,71,57,51,66,95,52,44,80,50,79,64,3
,51,66,61,54,79,98,54,63,61,56,78,91,41,59,81,62,78,61,3
,60,88,54,67,103,115,50,67,80,59,72,71,47,58,76,60,75,80,3
,69,90,88,73,77,83,56,92,79,55,65,66,47,70,88,60,86,84,3
,68,83,76,62,89,88,65,79,81,51,64,67,49,46,88,64,79,78,3
,63,78,55,72,112,120,76,159,8,56,79,103,41,66,58,63,91,45,3
,60,82,70,81,96,108,101,96,32,62,75,91,51,63,70,69,84,60,3
,63,79,70,74,96,91,70,89,79,59,72,71,51,80,84,64,87,79,3
,59,72,76,73,96,86,69,94,77,57,74,71,62,75,71,67,90,75,3
,55,70,84,71,87,92,70,87,64,59,74,83,62,90,59,68,92,62,3
,53,61,35,66,81,126,71,116,58,57,66,83,63,78,53,64,68,65,3
,49,72,85,64,90,100,78,82,42,48,66,87,52,49,43,54,79,59,3
,57,69,68,68,83,103,63,75,52,55,73,98,44,64,85,62,84,59,3
,56,83,28,70,116,132,57,75,91,55,72,74,52,68,81,63,78,76,3
,62,75,82,86,112,88,58,86,98,57,66,64,51,65,78,61,86,85,3
,62,88,37,77,83,84,67,96,84,51,66,67,50,55,75,63,84,84,3
,67,88,48,66,91,139,64,60,84,53,73,91,42,50,73,63,83,38,3
,64,71,83,64,78,116,48,72,67,57,74,91,43,55,56,63,85,57,3
,56,67,83,60,79,80,63,120,51,59,72,75,51,89,69,65,86,79,3
,48,40,54,60,79,71,88,112,71,55,63,72,69,92,64,65,86,87,3
,39,60,92,67,108,103,81,94,86,51,67,67,70,80,64,67,78,78,3
,44,31,87,72,50,60,73,94,44,55,75,111,56,44,71,62,83,60,3
,34,49,52,46,85,91,65,65,48,59,74,103,41,58,79,64,89,56,3
,44,75,19,70,114,120,52,76,92,59,74,71,47,67,75,64,84,83,3
,57,86,88,81,105,97,57,87,96,55,63,63,53,61,87,62,81,83,3
,70,98,61,76,94,95,66,93,83,47,67,66,64,145,56,62,85,82,3
,71,79,52,71,85,132,61,43,90,47,59,104,96,84,88,66,84,50,3
,60,63,71,62,75,125,43,83,67,50,78,83,65,79,67,63,84,54,3
,51,69,83,54,61,79,63,92,62,60,73,74,57,63,55,62,79,77,3
,51,60,74,51,84,83,67,94,83,56,66,66,51,79,78,57,81,87,3
,46,47,88,73,132,112,70,89,72,50,64,75,59,62,67,62,79,67,3
,44,63,17,84,63,106,67,79,60,52,73,107,49,63,63,62,83,63,3
,51,70,86,55,87,112,61,77,57,56,74,90,52,64,63,63,78,62,3
,56,71,56,65,87,111,61,83,68,57,72,79,54,75,74,62,83,72,3
,56,75,83,63,75,87,65,87,76,55,72,67,60,78,71,64,83,88,3
,58,76,74,60,83,99,67,90,71,53,67,71,61,79,74,64,81,69,3
,60,82,70,67,96,101,68,96,71,55,75,82,60,78,65,62,84,69,3
,61,77,70,68,77,100,71,99,73,58,74,82,60,76,67,64,87,58,3
,59,73,64,62,88,106,74,98,78,59,74,83,58,60,77,66,88,63,3
,60,89,65,70,101,102,71,86,81,59,74,71,51,68,70,65,81,80,3
,67,83,57,77,103,104,66,83,72,55,59,78,51,54,83,61,76,53,3
,65,88,25,75,92,152,63,83,68,49,72,91,44,59,70,60,83,49,3
,63,62,68,65,76,116,62,84,54,57,74,87,46,60,36,63,85,67,3
,55,68,93,59,76,79,69,111,63,59,72,78,53,90,90,64,85,78,3
,47,33,63,62,93,74,82,112,72,55,65,66,66,92,63,67,90,85,3
,36,68,101,62,56,78,79,93,75,47,67,69,62,62,44,61,64,72,3
,53,76,88,43,54,82,67,76,36,55,75,98,45,50,81,49,88,58,3
,54,60,59,45,84,103,55,71,63,58,78,91,43,64,85,63,85,63,3
,61,88,33,73,115,114,59,72,95,58,72,71,52,62,73,70,92,92,3
,65,83,81,85,107,93,60,95,83,56,66,65,49,66,85,70,88,85,3
,64,93,66,76,91,89,70,97,79,50,67,67,68,152,43,64,75,84,3
,66,76,48,68,84,129,61,32,121,56,66,91,93,76,96,59,88,48,3
,56,62,73,61,75,127,33,79,73,54,75,94,61,79,65,64,89,47,3
,49,69,75,57,78,92,64,111,24,60,75,79,65,96,51,68,86,71,3
,56,69,73,62,82,80,78,84,86,57,66,65,72,82,91,63,80,92,3
,56,76,92,68,108,97,66,92,83,50,60,66,65,98,77,63,84,80,3
,60,77,83,71,57,80,72,96,76,47,67,77,67,66,40,58,56,50,3
,63,83,78,44,59,64,64,65,46,51,66,95,44,43,86,43,82,67,3
,57,62,48,52,90,88,48,67,47,55,77,98,38,52,76,60,81,59,3
,54,62,61,72,94,110,56,75,88,63,75,83,42,49,83,63,80,69,3
,56,90,56,72,96,99,59,80,73,56,66,69,46,74,77,62,80,88,3
,69,89,76,71,88,89,63,92,83,51,64,65,59,86,85,62,80,88,3
,66,76,80,67,89,88,70,96,71,51,67,69,60,60,52,62,79,71,3
,59,67,57,66,79,121,70,79,66,55,79,99,47,70,72,62,88,51,3
,56,85,51,64,97,110,60,76,56,64,75,83,55,68,63,65,80,69,3
,62,72,62,74,98,99,62,91,61,59,72,74,56,80,73,62,82,75,3
,58,84,75,73,94,92,70,88,79,56,72,71,62,79,75,64,86,76,3
,64,82,72,71,95,92,67,88,76,55,75,71,60,77,73,65,86,70,3
,62,73,73,72,99,92,67,94,63,58,78,83,61,81,62,65,89,56,3
,56,64,77,75,98,95,70,94,63,61,75,79,64,92,61,67,88,70,3
,46,80,67,56,88,100,94,83,70,40,66,78,56,78,66,99,83,68,4
,64,83,67,74,92,101,76,86,69,47,71,78,82,76,70,88,88,69,4
,105,83,67,106,90,100,58,87,71,71,71,78,87,79,71,54,87,69,4
,81,83,67,80,90,99,73,88,68,72,70,79,66,80,68,62,83,68,4
,51,82,67,54,88,99,102,89,69,55,67,77,52,82,68,103,82,70,4
,57,78,69,65,82,99,92,88,67,47,67,78,72,82,68,95,80,67,4
,84,76,68,84,82,99,73,90,68,48,64,79,99,80,71,76,78,65,4
,99,77,69,97,82,99,55,86,67,63,63,79,89,74,67,47,83,69,4
,91,79,67,88,83,100,67,92,71,64,64,82,70,82,70,56,80,65,4
,53,78,68,59,82,101,103,88,70,46,59,79,54,78,71,101,79,68,4
,56,79,67,64,84,100,84,87,67,43,66,78,76,81,68,88,80,67,4
,96,79,68,102,84,99,53,87,70,58,66,78,96,80,67,47,86,71,4
,94,79,68,94,88,99,57,88,70,69,69,79,85,83,69,53,85,68,4
,76,84,67,77,92,99,75,89,67,67,66,77,65,83,69,63,86,70,4
,51,82,68,55,93,100,102,86,70,44,67,77,54,78,71,103,84,70,4
,67,83,67,79,95,101,76,83,67,50,67,79,85,78,69,83,79,70,4
,105,80,67,107,90,100,56,81,70,69,65,83,83,73,69,50,79,65,4
,76,78,67,79,86,102,73,77,73,58,58,88,47,74,72,65,81,68,4
,45,83,68,54,93,99,95,80,70,43,59,88,49,75,72,100,78,65,4
,60,80,68,71,89,99,84,76,70,39,63,89,68,77,71,91,78,68,4
,89,79,67,90,87,100,48,80,71,50,64,79,95,78,71,52,78,68,4
,99,80,67,98,88,100,54,82,70,66,65,78,83,78,68,49,81,67,4
,76,83,67,76,91,100,77,84,68,63,73,79,45,81,68,69,86,69,4
,47,83,67,56,91,100,96,87,72,47,67,79,55,82,71,102,85,69,4
,70,84,67,79,91,100,76,88,67,50,72,79,89,80,71,85,86,68,4
,104,81,68,104,86,99,56,86,68,71,69,79,90,81,68,52,79,69,4
,85,80,68,80,86,99,69,91,69,68,65,78,71,82,68,56,81,68,4
,51,76,69,53,81,100,102,86,71,46,67,79,53,82,70,100,80,66,4
,57,79,68,65,84,100,83,88,69,47,59,88,77,80,68,89,79,68,4
,96,76,68,101,83,99,54,87,68,56,62,79,95,79,70,46,83,67,4
,92,78,68,92,83,100,62,92,69,64,59,82,77,82,68,52,80,67,4
,61,79,70,65,82,99,83,88,70,57,62,83,49,81,70,67,79,67,4
,44,77,67,50,82,100,97,87,68,40,66,81,55,79,70,99,81,68,4
,58,80,69,67,84,99,87,86,69,43,66,77,72,80,70,92,84,69,4
,92,80,67,91,88,100,53,88,68,55,67,78,98,81,71,52,88,69,4
,99,83,68,98,92,99,58,86,71,73,71,79,90,79,70,55,89,70,4
,86,83,67,84,92,99,70,87,69,73,70,77,67,80,71,63,88,70,4
,51,83,67,55,93,100,99,84,71,57,72,75,49,80,68,106,83,67,4
,57,84,67,68,96,103,84,80,68,49,72,82,73,78,67,93,83,71,4
,94,79,68,99,86,99,63,82,71,55,61,89,95,77,68,68,79,66,4
,100,79,67,98,88,100,56,79,71,64,52,83,80,73,74,51,83,68,4
,71,81,68,76,95,99,70,78,69,56,62,88,56,74,71,63,79,65,4
,44,79,68,56,88,99,96,79,70,47,67,83,45,74,71,101,80,68,4
,54,80,68,63,88,100,81,81,71,43,62,79,70,76,70,91,81,69,4
,96,81,67,99,90,101,48,83,67,55,73,79,94,78,70,48,84,69,4
,99,85,67,100,94,100,62,86,69,73,67,80,73,82,70,56,86,67,4
,60,82,67,69,91,99,83,89,70,64,70,79,49,83,71,78,86,71,4
,46,83,68,56,90,100,99,90,67,47,71,79,57,82,68,102,85,68,4
,74,79,67,81,88,99,80,88,70,51,72,78,86,81,69,88,87,68,4
,101,78,68,102,85,100,59,90,70,71,69,79,88,81,68,53,81,67,4
